FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO,Hybrid Storage Architecture for Internet of Things,2018,Português,2018 Symposium on High Performance Computing Systems (WSCAD),São Paulo,2018,"['L.D.C. JUNIOR, BRAULIO and', 'DE MACEDO, DOUGLAS D.J. and', 'MORENO, EDWARD DAVID and', 'DANTAS, MARIO A.R. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO,Resources Optimization in ICNs through Distributed Cache Using Software Defined Networking - SDN,2018,Português,2018 Symposium on High Performance Computing Systems (WSCAD),São Paulo,2018,"['NASCIMENTO, ERICK BARROS and', 'DE MACEDO, DOUGLAS D.J. and', 'MORENO, EDWARD DAVID and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Ciência da Informação e a Engenharia de Requisitos de Software: Convergências entre as Duas Áreas,2018,Português,Anais do XIX Encontro Nacional de Pesquisa em Ciência da Informação (XIX ENANCIB),Londrina (PR),2018,"['FAGUNDES, P. B. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Uma Análise Qualitativa dos Repositórios Digitais Arquivísticos Confiáveis (RDC-ARQ),2018,Português,Anais do XIX Encontro Nacional de Pesquisa em Ciência da Informação (XIX ENANCIB),Londrina (PR),2018,"['LEHMKUHL, C. S. and', 'MACEDO, D. D. J. and', 'SILVA, E. C. L. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Investigação do Impacto de Frameworks de Desenvolvimento de Software na Segurança de Sistemas Web,2018,Português,Anais da 16ª Escola Regional de Redes de Computadores (ERRC),Pelotas (RS),2018,"['FERRAO, I. G. and', 'KREUTZ, D. L. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Absence Forecast in Specialized Care in Public Health Units of Florianópolis,2018,Português,"Anais do II Workshop de Informação, Dados e Tecnologia (WIDaT)",João Pessoa (PB),2018,"['TEIXEIRA, M. and', 'GARCIA, L. and', 'RAMOS, I. and', 'PEDEBOS, L. and', 'MACEDO, D. D. J. and', 'ARAUJO, G. M. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Cloud Immune Security Model Based on Alert Correlation and Software Defined Network,2019,Inglês,2019 IEEE 28th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Napoli,2019,"['MELO, ROBERTO and', 'MACEDO, DOUGLAS and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Novel Immune Detection Approach Enhanced by Attack Graph Based Correlation,2019,Inglês,2019 IEEE Symposium on Computers and Communications (ISCC),Barcelona,2019,"['MELO, ROBERTO VASCONCELOS and', 'DOUGLAS DE MACEDO, D. J. and', 'MARIO DANTAS, A. R. and', 'LUIS DE BONA, C. E. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Method to Estimate Entity Performance from Mentions to Related Entities in Texts on the Web,2019,Inglês,Proceedings of the 21st International Conference on Information Integration and Web-based Applications &amp;amp; Services,Munich Germany,2019,"['SAMPAIO, VANDERSON S. DE O. L. and', 'FILETO, RENATO and', 'de Macedo, Douglas D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,5-Ions: An Automatic Method for Predicting Entity Performance,2020,Inglês,Anais do XVI Simpósio Brasileiro de Sistemas de Informação,São Bernardo do Campo,2020,"['DE O.L. SAMPAIO, VANDERSON S. and', 'FILETO, R. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Characterization Research on I/O Improvements Targeting DISC and HPC Applications,2020,Português,Proceedings of the 46th Annual Conference of the IEEE Industrial Electronics Society (IECON),Singapore,2020,"['PIOLI, L. and', 'DANTAS, M.A.R. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,An Improvement of a Different Approach for Medical Image Storage,2011,Inglês,20th IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Paris,2011,"['MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and', 'CAPRETZ, M. A. M. and', 'COELHO, T. P. and', 'WANGENHEIM, A. V. and', 'DANTAS, M.A.R. and']"
