FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Distribuição de Bases de Dados de Proveniência na Nuvem,2013,Português,Anais do XXVIII Simpósio Brasileiro de Banco de Dados,Recife,2013,"['SANTOS, E. and', 'ASSIS, V. and', 'COSTA, F. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,An Architecture Coupled with a Provenance Model for Affective Simulations in Games Based on Real World,2013,Português,Anais do XII Simpósio Brasileiro de Games e Entretenimento Digital,São Paulo,2013,"['SALES, R. and', 'CLUA, E. and', 'OLIVEIRA, D. and', 'PAES, A. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,An Experimental Analysis of NPC as Affective Agents in Real World-based Games,2013,Português,Anais do XII Simpósio Brasileiro de Games e Entretenimento Digital,São Paulo,2013,"['SALES, R. and', 'CLUA, E. and', 'OLIVEIRA, D. and', 'PAES, A. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO_EXPANDIDO,Prov-Vis: Large-Scale Scientific Data Visualization using Provenance,2013,Português,"Proc. of the International Conference for High Performance Computing, Networking, Storage, and Analysis","Denver, Colorado",2013,"['HORTA, F. and', 'DIAS, J. and', 'ELIAS, R. and', 'OLIVEIRA, D. and', 'COUTINHO, A. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO,Análises de Ancoragem Molecular por meio de Workflows Científicos,2013,Português,Anais da I Jornada de Bioinformática do Rio de Janeiro,"Rio de Janeiro, RJ",2013,"['BAREIRO, S. B. and', 'OCAÑA, K. and', 'OLIVEIRA, D. and', 'OGASAWARA, E. and', 'DIAS, J. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Runtime Dynamic Structural Changes of Scientific Workflows in Clouds,2013,Inglês,2013 IEEE/ACM 6th International Conference on Utility and Cloud Computing,Dresden,,"['ARAUJO, I. and', 'DIAS, J. and', 'OLIVEIRA, DANIEL DE and', 'OGASAWARA, E. and', 'OCAÑA, K. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,SciLightning: a Cloud Provenance-based Event Notification for Parallel Workflows,2013,Inglês,Service-Oriented Computing - ICSOC 2013 Workshops,Berlim,2013,"['PINTAS, J. and', 'DE OLIVEIRA, D. and', 'OCAÑA, K. and', 'OGASAWARA, E. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO,Linhas de Experimento com Algoritmos de Redshifts Fotométricos,2014,Bretão,Livro de Resumos da Jornada de Iniciacao Cientifica do ON (JICON) 2013/2014,Rio de Janeiro,2014,"['RITA, A. V. N. S. S. and', 'OGANDO, R. L. C. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Evaluation between humans and affective NPC in digital gaming scenario,2014,Português,2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),Rio de Janeiro,,"['SALES, R. and', 'CLUA, E. and', 'OLIVEIRA, DANIEL DE and', 'PAES, A. and', 'CHAIMOWICZ, L. and', 'NUNES, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Exploring Large Scale Receptor-Ligand Pairs in Molecular Docking Workflows in HPC Clouds,2014,Inglês,2014 IEEE International Parallel &amp;amp; Distributed Processing Symposium Workshops,Phoenix,,"['OCAÑA, K. and', 'BAREIRO, S. B. and', 'OLIVEIRA, DANIEL DE and', 'DIAS, J. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Dimensioning the virtual cluster for parallel scientific workflows in clouds,2013,Inglês,Proceedings of the 4th ACM workshop on Scientific cloud computing - Science Cloud &amp;apos;13,New York,,"['DE OLIVEIRA, DANIEL and', 'VIANA, V. and', 'OGASAWARA, E. and', 'OCAÑA, K. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,User-steering of HPC workflows,2013,Inglês,Proceedings of the 2nd ACM SIGMOD Workshop on Scalable Workflow Execution Engines and Technologies - SWEET &amp;apos;13,New York,,"['MATTOSO, M. and', 'OCAÑA, K. and', 'HORTA, F. and', 'DIAS, J. and', 'OGASAWARA, E. and', 'SILVA, V. and', 'DE OLIVEIRA, DANIEL and', 'COSTA, F. and', 'ARAUJO, I. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Capturing and querying workflow runtime provenance with PROV,2013,Inglês,Proceedings of the Joint EDBT/ICDT 2013 Workshops on - EDBT '13,Genoa,,"['COSTA, F. and', 'SILVA, V. and', 'DE OLIVEIRA, DANIEL and', 'OCAÑA, K. and', 'OGASAWARA, E. and', 'DIAS, J. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO_EXPANDIDO,Provenance traces from Chiron parallel workflow engine,2013,Português,EDBT '13 Proceedings of the Joint EDBT/ICDT 2013 Workshops,"Genova, Itália",2013,"['HORTA, F. and', 'SILVA, V. and', 'COSTA, F. and', 'OLIVEIRA, D. and', 'OCAÑA, K. and', 'OGASAWARA, E. and', 'DIAS, J. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Towards Supporting Provenance Gathering and Querying in Different Database Approaches,2014,Inglês,Proc. of the 5th Intl. Provenance and Annotation Workshop,Cologne,2014,"['COSTA, F. and', 'SILVA, V. and', 'OLIVEIRA, D. and', 'OCAÑA, K. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO_EXPANDIDO,Experiencing PROV-Wf for Provenance Interoperability in SWfMSs,2014,Espanhol,Proc. of the 5th Intl. Provenance and Annotation Workshop,Cologne,2014,"['OLIVEIRA, W. and', 'OLIVEIRA, D. and', 'BRAGANHOLO, V. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uma Ferramenta para Mineração Multi-relacional de Redes Sociais Baseada em Programação Lógica e Workflows,2014,Português,Anais do III Brazilian Workshop on Social Network Analysis and Mining (BraSNAM 2014),"Brasília, DF",2014,"['ALMEIDA, M. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Experiences in using provenance to optimize the parallel execution of scientific workflows steered by users,2014,Inglês,Proceedings of the First Provenance Analytics Workshop,Cologne,2014,"['MATTOSO, M. and', 'DIAS, J. and', 'COSTA, F. and', 'OLIVEIRA, D. and', 'OGASAWARA, E. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Evaluating Grasp-based cloud dimensioning for comparative genomics: A practical approach,2014,Inglês,2014 IEEE International Conference on Cluster Computing (CLUSTER),Madrid,,"['COUTINHO, R. and', 'DRUMMOND, L. M. A. and', 'FROTA, Y. and', 'DE OLIVEIRA, DANIEL and', 'OCAÑA, K. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Captura e Consulta a Dados de Proveniência Retrospectiva Implícita Intra-Atividade,2014,Português,Anais do XXIX Simpósio Brasileiro de Banco de Dados,"Curitiba, PR",2014,"['OLIVEIRA, W. and', 'NEVES, V. and', 'OCAÑA, K. and', 'MURTA, L. and', 'OLIVEIRA, D. and', 'BRAGANHOLO, V. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Debugging Scientific Workflows with Provenance: Achievements and Lessons Learned,2014,Português,Anais do XXIX Simpósio Brasileiro de Banco de Dados,"Curitiba, PR",2014,"['OLIVEIRA, D. and', 'COSTA, F. and', 'SILVA, V. and', 'OCAÑA, K. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,SciCumulus 2.0: Um Sistema de Gere&amp;#770;ncia de Workflows Cienti&amp;#769;ficos para Nuvens Orientado a Fluxo de Dados,2014,Português,Anais da Sessão de Demos do XXIX Simpósio Brasileiro de Banco de Dados,"Curitiba, PR",2014,"['SILVA, V. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Towards an Adaptive and Distributed Architecture for Managing Workflow Provenance Data,2014,Português,2014 IEEE 10th International Conference on e-Science,Sao Paulo,,"['COSTA, F. and', 'OLIVEIRA, DANIEL DE and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uso de SGBDs NoSQL na Gerência da Proveniência Distribuída em Workflows Científicos,2014,Português,Anais do XXIX Simpósio Brasileiro de Banco de Dados,"Curitiba, PR",2014,"['FERREIRA, G. R. and', 'FILIPE JR, C. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,CollabCumulus: Uma Ferramenta de Apoio à Análise Colaborativa de Proveniência em Workflows Científicos,2014,Português,Anais do XI Simpósio Brasileiro de Sistemas Colaborativos (SBSC 2014),"Curitiba, PR",2014,"['MIRANDA, G. and', 'SOUZA, J. A. and', 'BRAGANHOLO, V. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Non-intrusive Approach for 2D Platform Game Design Analysis Based on Provenance Data Extracted from Game Streaming,2014,Português,2014 Brazilian Symposium on Computer Games and Digital Entertainment,Porto Alegre,,"['JACOB, L. B. and', 'KOHWALTER, T. and', 'MACHADO, A. and', 'CLUA, E. and', 'OLIVEIRA, DANIEL DE and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Monitoramento e adaptação de transformações em dados científicos ao longo de execuções paralelas em ambientes de processamento de alto desempenho,2014,Português,Anais do 3º Seminário dos Grandes Desafios em Computação,"Rio de Janeiro, RJ",2014,"['MATTOSO, M. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Exploiting the Parallel Execution of Homology Workflow Variants in HPC Compute Clouds,2014,Português,Proc. of the 4th International Workshop on Cloud Computing and Scientific Applications (CCSA 2014),Paris,2014,"['OCAÑA, K. and', 'OLIVEIRA, D. and', 'SILVA, V. and', 'BAREIRO, S. B. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Exploratory Analysis of Raw Data Files through Dataflows,2014,Inglês,2014 International Symposium on Computer Architecture and High Performance Computing Workshop,Paris,,"['SILVA, V. and', 'OLIVEIRA, DANIEL DE and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,O uso de WebSockets no Desenvolvimento de Sistemas Baseados em uma Arquitetura Front-end com API,2014,Português,Anais da I Escola Regional de Sistemas de Informação ? RJ (ERSI-RJ 2014),"Niterói, RJ",2014,"['GONCALVES, G. A. and', 'BASTOS, P. H. O. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Handling flash-crowd events to improve the performance of web applications,2015,Inglês,Proceedings of the 30th Annual ACM Symposium on Applied Computing - SAC &amp;apos;15,Salamanca,,"['PAULA JUNIOR, U. and', 'DRUMMOND, L. M. A. and', 'DE OLIVEIRA, DANIEL and', 'FROTA, Y. and', 'BARBOSA, V. C. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Data Analytics in Bioinformatics: Data Science in Practice for Genomics Analysis Workflows,2015,Português,2015 IEEE 11th International Conference on e-Science,Munich,,"['OCAÑA, K. and', 'SILVA, V. and', 'OLIVEIRA, DANIEL DE and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Monitoramento de Desempenho usando Dados de Proveniência e de Domínio durante a Execução de Aplicações Científicas,2015,Português,Anais do XIV Workshop em Desempenho de Sistemas Computacionais e de Comunicação,"Recife, PE",2015,"['SOUZA, R. S. and', 'SILVA, V. and', 'NEVES, L. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,How much domain data should be in provenance databases?,2015,Português,Proceedings of the 7th International Workshop on Theory and Practice of Provenance,"Edinburgh, Scotland",2015,"['OLIVEIRA, D. and', 'SILVA, V. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Aplicação de Árvores de Decisão para Recomendação de Parâmetros em Workflows Científicos,2015,Português,Anais do IX BRESCI - Brazilian e-Science Workshop,"Recife, Pernambuco",2015,"['CAMARA, R. V. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Um Mapeamento Sistemático Sobre o Uso de Metodologias Ágeis no Processo de Experimentação Científica,2015,Português,Anais do IX BRESCI - Brazilian e-Science Workshop,"Recife, Pernambuco",2015,"['ROMEIRO, A. C. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uma Abordagem para Publicação de Dados de Proveniência de Workflows Científicos na Web Semântica,2015,Português,Anais do XXX Simpósio Brasileiro de Banco de Dados,"Petrópolis, RJ",2015,"['CASTRO, R. and', 'SOUZA, R. S. and', 'SILVA, V. and', 'OCAÑA, K. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO_EXPANDIDO,Parallel Execution of Workflows Driven by a Distributed Database Management System,2015,Inglês,"Proc. of the 27th The International Conference for High Performance Computing, Networking, Storage and Analysis","Austin, Texas",2015,"['SOUZA, R. S. and', 'SILVA, V. and', 'OLIVEIRA, D. and', 'VALDURIEZ, P. and', 'LIMA, A. A. B. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Reprodução de Experimentos Científicos: Teoria e Prática,2015,Português,Anais do XXX Simpósio Brasileiro de Bancos de Dados,"Petrópolis, Rio de Janeiro",2015,"['OLIVEIRA, A. H. M. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO,Modelling Data-intensive Metagenomics Experiments Using Scientific Workflows,2015,Inglês,Proceedings of the X-Meeting 2015 - 11th International Conference of th AB3C + Brazilian Symposium of Bioinformatics,"São Paulo, SP",2015,"['BAREIRO, S. B. and', 'OCAÑA, K. and', 'SILVA, V. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO,Applying Data Mining Techniques to Identify Frequent Phylogenetic Trees using Scientific Workflows,2015,Inglês,Proceedings of the X-Meeting 2015 - 11th International Conference of th AB3C + Brazilian Symposium of Bioinformatics,"Sao Paulo, SP",2015,"['OCAÑA, K. and', 'COSTA, L. and', 'OLIVEIRA, D. and', 'SILVA, V. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Um Sistema de Informação para Gerência de Projetos Científicos baseados em Simulações Computacionais,2016,Português,Anais do Simpósio Brasileiro de Sistemas de Informação - SBSI 2016,Florianópolis,2016,"['RAMOS, L. S. and', 'OCAÑA, K. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,SiAPP: Um Sistema para Análise de Ocorrências de Crimes Baseado em Aprendizado Lógico-Relacional,2016,Português,Anais do Simpósio Brasileiro de Sistemas de Informação - SBSI 2016,Florianópolis,2016,"['LOURENCO, V. N. and', 'MANN, P. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Analyzing Provenance across Heterogeneous Provenance Graphs,2016,Inglês,Proceedings of the 6th International Provenance &amp; Annotation Workshop (IPAW '16),Washington D.C,2016,"['OLIVEIRA, W. and', 'MISSIER, P. and', 'OLIVEIRA, D. and', 'BRAGANHOLO, V. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Comparing Provenance Data Models for Scientific Workflows: an Analysis of PROV-Wf and ProvOne,2016,Inglês,Anais do X Brazilian e-Science Workshop,"Porto Alegre, RS",2016,"['OLIVEIRA, W. and', 'MISSIER, P. and', 'OLIVEIRA, D. and', 'BRAGANHOLO, V. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Verificação da Reprodução de Workflows Científicos por meio de Algoritmos de Detecção de Plágio,2016,Português,Anais do X Brazilian e-Science Workshop,"Porto Alegre, RS",2016,"['SILVA, F. T. S. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uma Abordagem Baseada em Checkpoints para Tolerância a Falhas em Workflows Científicos Executados em Nuvens,2016,Português,Anais da II Escola Regional de Alto Desempenho do Rio de Janeiro,Rio de Janeiro,2016,"['JESUS, L. A. and', 'OLIVEIRA, D. and', 'DRUMMOND, L. M. A. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Um Algoritmo Evolutivo Híbrido para o Escalonamento de Workflows Científicos em Ambientes de Nuvem,2016,Português,Anais da II Escola Regional de Alto Desempenho do Rio de Janeiro,Rio de Janeiro,2016,"['TEYLO, L. and', 'PAULA JUNIOR, U. and', 'FROTA, Y. and', 'OLIVEIRA, D. and', 'DRUMMOND, L. M. A. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO_EXPANDIDO,Escalonamento de Workflows de Larga-escala em Nuvens de Computadores com uso de Aprendizado por Reforço,2016,Português,Anais da II Escola Regional de Alto Desempenho do Rio de Janeiro,Rio de Janeiro,2016,"['OLIMPIO, V. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Ordonnancement multi-objectif de workflows scientifiques dans le cloud multi-site,2016,Francês,"Actes de la 32ème Conférence sur la Gestion de Données - Principes, Technologies et Applications","Poitiers, França",2016,"['LIU, J. and', 'PACITTI, E. and', 'VALDURIEZ, P. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Gerência de Incerteza em Bancos de Dados de Proveniência em Bioinformática,2016,Português,Anais do XXXI Simpósio Brasileiro de Banco de Dados,"Salvador, Bahia",2016,"['TALLARIDA, G. and', 'OCAÑA, K. and', 'PAES, A. and', 'BRAGANHOLO, V. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,RESUMO_EXPANDIDO,In Situ Data Steering on Sedimentation Simulation with Provenance Data,2016,Inglês,"Proc. of the International Conference for High Performance Computing, Networking, Storage and Analysis","Salt Lake City, Utah",2016,"['SILVA, V. and', 'CAMATA, J. and', 'OLIVEIRA, D. and', 'COUTINHO, A. and', 'VALDURIEZ, P. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Tolerância a Falhas de Workflows Científicos Executados em Nuvens Usando Checkpoints,2016,Português,Anais do XVII Simpósio em Sistemas Computacionais de Alto Desempenho,"Aracaju, SE",2016,"['JESUS, L. A. and', 'OLIVEIRA, D. and', 'DRUMMOND, L. M. A. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Enhancing Energy Production with Exascale HPC Methods,2016,Português,Proceedings of the Latin American High Performance Computing Conference,"Mexico City, Mexico",2016,"['CAMATA, J. and', 'MIRAS, T. and', 'MORINIGO, J. A. and', 'NAVARRO, J. and', 'NAVAUX, P. O. and', 'OLIVEIRA, D. and', 'RODRIGUEZ-PASCUAL, M. and', 'SILVA, V. and', 'SOUZA, R. S. and', 'VALDURIEZ, P. and', 'CELA, J. M. and', 'COSTA, D. and', 'COUTINHO, A. and', 'FERNANDEZ-GALISTEO, D. and', 'JIMENEZ, C. and', 'KOURDIOUMOV, V. and', 'MATTOSO, M. and', 'MAYO-GARCIA, R. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Integrating domain-data steering with code-profiling tools to debug data-intensive workflows,2016,Português,Proceedings of the Workshop on Workflows in Support of Large-Scale Science (Works 2016),"Salt Lake City, Utah",2016,"['SILVA, V. and', 'NEVES, L. and', 'SOUZA, R. S. and', 'COUTINHO, A. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Applying future Exascale HPC methodologies in the energy sector,2016,Inglês,Proceedings of the Russian Supercomputing Days 2016,Rússia,2016,"['CAMATA, J. and', 'MIRAS, T. and', 'MORINIGO, J. A. and', 'NAVARRO, J. and', 'OLIVEIRA, D. and', 'RODRIGUEZ-PASCUAL, M. and', 'SILVA, V. and', 'SOUZA, R. S. and', 'VALDURIEZ, P. and', 'CELA, J. M. and', 'COSTA, D. and', 'COUTINHO, A. and', 'FERNANDEZ-GALISTEO, D. and', 'JIMENEZ, C. and', 'KOURDIOUMOV, V. and', 'MATTOSO, M. and', 'MAYO-GARCIA, R. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Systematic Mapping of Software Requirements Negotiation Techniques,2017,Inglês,Proceedings of the 19th International Conference on Enterprise Information Systems,Porto,2017,"['TITO, LUCAS and', 'ESTEBANEZ, ALEXANDRE and', 'MAGALHÃES, ANDRÉA and', 'DE OLIVEIRA, DANIEL and', 'KALINOWSKI, MARCOS and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,SciAgile: Applying Agile Methodologies in Scientific Simulation-based Experiments,2017,Português,Proceedings of the IberoAmerican Software Engineering Conference - Experimental Software Engineering Track (ESELAW),"Buenos Aires, Argentina",2017,"['ROMEIRO, A. C. and', 'KALINOWSKI, M. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,SciPhyloMiner: um Workflow para Mineração de Dados Filogenômicos de Protozários,2017,Português,Anais do XI Brazilian e-Science Workshop (BRESCI),"São Paulo, SP",2017,"['GUEDES, T. and', 'OCAÑA, K. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uma Estratégia para Versionamento dos Dados de Workflows Científicos Executados em Nuvem,2017,Português,Anais do XI Brazilian e-Science Workshop (BRESCI),"São Paulo, SP",2017,"['NOGUEIRA, F. and', 'OCAÑA, K. and', 'SILVA, V. and', 'BRAGANHOLO, V. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,BioSciCumulus: um portal para análise de dados de proveniência em workflows de biologia computacional,2017,Português,Anais do XI Brazilian e-Science Workshop (BRESCI),"São Paulo, SP",2017,"['PINA, D. and', 'CAMPOS, V. and', 'SILVA, V. and', 'OCAÑA, K. and', 'OLIVEIRA, D. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Predição de Falhas em Workflows Científicos em Nuvens baseada em Aprendizado de Máquina,2017,Português,Anais do XI Brazilian e-Science Workshop (BRESCI),"São Paulo, SP",2017,"['SILVA JUNIOR, D. P. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uma Abordagem Hierárquica para Escalonamento de Workflows Científicos Executados em Nuvens,2017,Português,Anais do XVI Workshop em Desempenho de Sistemas Computacionais e de Comunicação,"São Paulo, SP",2017,"['RODRIGUES, I. B. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Eeny Meeny Miny Moe: choosing the fault tolerance technique for my cloud workflow,2017,Português,Proceedings of the Latin American High Performance Computing Conference (CARLA 2017),"Buenos Aires, Argentina",2017,"['JESUS, L. A. and', 'DRUMMOND, L. M. A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Análise de Dados Científicos: uma Análise Comparativa de Dados de Simulações Computacionais,2017,Português,Anais do XXXII Simpósio Brasileiro de Banco de Dados (SBBD 2017),"Uberlândia, Minas Gerais",2017,"['GUEDES, T. and', 'SILVA, VÍTOR and', 'CAMATA, J. and', 'MATTOSO, M. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Towards preserving results confidentiality in cloud-based scientific workflows,2017,Inglês,Proceedings of the 12th Workshop on Workflows in Support of Large-Scale Science - WORKS &amp;apos;17,Denver,2017,"['ROSSETI, ISABEL and', 'OCAÑA, KARY and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Towards Safer (Smart) Cities: Discovering Urban Crime Patterns Using Logic-based Relational Machine Learning,2018,Português,2018 International Joint Conference on Neural Networks (IJCNN),Rio de Janeiro,2018,"['LOURENCO, VITOR and', 'MANN, PAULO and', 'GUIMARAES, ARTUR and', 'PAES, ALINE and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Provenance-based Approach to Support Cognitive Training of the Elderly Using Serious Games,2018,Inglês,Anais do Simpósio Brasileiro de Computação Aplicada à Saúde (CSBC 2018 - 18º SBCAS),"Natal, RN",2018,"['NARDI, L. and', 'OLIVEIRA, D. and', 'TREVISAN, D. G. and']"
