FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO_EXPANDIDO,O Uso de Software Livre nas Disciplinas de Bancos de Dados,2006,Português,Anais do Congrega Urcamp,São Gabriel-RS,2006,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Web &amp; Waste - Um Portal de Vigilância Tecnológica sobre Resíduos Sólidos,2010,Português,Proceedings of XI International Conference on Engineering and Computer/Technology Education,Ilhéus-BA,2010,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Kaminski, P. and', 'Dalmolin, L.C. and', 'Joaquim J.H. Lima and', 'Nilson Ribeiro Modro and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,Web and Waste - Portal de Vigilância Tecnológica sobre Resíduos Sólidos,2010,Inglês,Abstracts of XI International Conference on Enginnering and Technology Education,Ilhéus-BA,2010,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Kaminski, P. and', 'Dalmolin, L.C. and', 'Joaquim J.H. Lima and', 'Nilson Ribeiro Modro and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,Desenvolvendo bancos de dados espaciais utilizando SGBD open-source,2006,Português,Anais do Congrega Urcamp,São Gabriel-RS,2006,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'SAUERESSIG, Juliano and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Uma Proposta de Uso da Tecnologia de Informação de Caixas de Supermercados (PDV) para Autocontrole de Produtividade,2010,Português,Anais do V Simpósio de Engenharia da Produção da Região Nordeste (SEPRONE 2010),Maceió-AL,2010,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'EMANUELLI, C. B. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Gestão da Inovação Tecnológica: O Caso da Bolsa de Compras do Setor Moveleiro do Planalto Norte Catarinense,2010,Português,Anais do V Simpósio de Engenharia da Produção da Região Nordeste (SEPRONE 2010),Maceió-AL,2010,"['Nilson Ribeiro Modro and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Nelcimar R. Modro and', 'Hemanuelle Lisboa da Silva and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,Análise da Implementação de Bancos de Dados Ativos em SGBDs Relacionais com Relação à SQL-99,2004,Português,Anais do 8o SEPE-UNIFRA,Santa Maria-RS,2004,"['CAURIO, Éder and', 'Igor Ramos and', 'COUTINHO, Patrícia Noal and', 'KASPER, Jeferson and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Portal de Apoio à Gestão da Inovação Tecnológica: O Caso da Bolsa de Compras do Setor Moveleiro do Planalto Norte Catarinense,2010,Português,Anais do XXX Encontro Nacional de Engenharia de Produção,São Carlos-SP,2010,"['Nilson Ribeiro Modro and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Hemanuelle Lisboa da Silva and', 'Nelcimar R. Modro and', 'Rafael M. Sperb and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Proposta de um Portal de Vigilância Tecnológica para Resíduos Sólidos,2010,Português,Proceedings of Safety Health and Environmental World Congress 2010,São Paulo-SP,2010,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Joaquim J.H. Lima and', 'Dalmolin, L.C. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Portal de Apoio a Gestão da Inovação Tecnológica: O Caso da Bolsa de Compras do Setor Moveleiro,2010,Português,Congresso Nacional de Excelência em Gestão,Rio de Janeiro-RJ,2010,"['Nilson Ribeiro Modro and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Nelcimar R. Modro and', 'Hemanuelle Lisboa da Silva and', 'Rafael M. Sperb and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO_EXPANDIDO,Uma proposta para banco de dados para a síntese de nanoestruturas de carbono,2010,Português,"Anais do XIV Simpósio de Ensino, Pesquisa e Extensão - SEPE 2010",Santa Maria-RS,2010,"['Henrique Y. Shibata and', 'Sergio R. Mortari and', 'André Seixas and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,Banco de Dados para a Síntese de Nanoestruturas de Carbono,2010,Português,Anais da 1a Escola NanoMundo,Curitiba-PR,2010,"['Henrique Y. Shibata and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Sergio R. Mortari and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,USO DA TI COMO AGENTE AUXILIADOR AO TÊNIS,2011,Português,Proceedings of IGIP'2011 - International Symposium on Engineering Education,Santos-SP,2011,"['Joaquim J.H. Lima and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'Marco Antonio Vieira and', 'Anderson J.Lima and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO_EXPANDIDO,THE USE OF SYSTEM DYNAMICS TO EVALUATE THE GENERATION AND DISPOSAL OF URBAN SOLID WASTE,2011,Português,Anais do XLIII Simpósio Brasileiro de Pesquisa Operacional,Ubatuba-SP,2011,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'LÖBLER, Mauri Leodir and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Simulação Computacional para Avaliação de Cenários sobre Geração e Disposição de Resíduos Sólidos Urbanos-Uma Abordagem Utilizando System Dynamics,2012,Português,Congresso Nacional de Excelência em Gestão,Rio de Janeiro-RJ,2012,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'LÖBLER, Mauri Leodir and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,Virtualização-Uma Alternativa para Execução Simultânea de Diferentes Sistemas Operacionais,2012,Português,Anais da 27a Jornada Acadêmica Integrada,Santa Maria-RS,2012,"['SCARIOTTI, F. B. and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'MURINI, C. T. and', 'FRIEDRICH, L. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Simulação Computacional para Avaliação de Cenários sobre a Reciclagem de Resíduos Sólidos Urbanos e o seu Impacto na Economia de Energia,2013,Português,"Anais do XIII Simpósio Brasileiro de Sistemas de Informação. João Pessoa, PB, maio de 2013",João Pessoa-PB,2013,"['SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'LÖBLER, Mauri Leodir and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Uma Análise do Uso do Twitter como Canal de Marketing pelas Principais Empresas Brasileiras de Comércio Eletrônico,2013,Português,Anais do IX Congresso Nacional de Excelência em Gestão,Rio de Janeiro e Niterói-RJ,2013,"['Anderson Cunha Petry and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'LÖBLER, Mauri Leodir and', 'MINUZZI, D. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO_EXPANDIDO,O Twitter como Canal de Marketing:Análise das Principais Empresas Brasileiras de Comércio Eletrônico,2013,Português,Anais da 28a Jornada Acadêmica Integrada,Santa Maria-RS,2013,"['RODRIGUES, G. O. and', 'SIMONETTO, E. O.;SIMONETTO, EUGÊNIO DE OLIVEIRA;SIMONETTO, EUG&amp;ECIRC;NIO DE OLIVEIRA and', 'BROSSARD, C. S. and', 'Anderson Cunha Petry and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,AVALIAÇÃO DE CENÁRIOS SOBRE A RECICLAGEM DE PAPEL E SEUS POSSÍVEIS BENEFÍCIOS COM O USO DE SYSTEM DYNAMICS,2014,Português,Anais do X Congresso Nacional de Excelência em Gestão,Rio de Janeiro - RJ,2014,"['SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'QUATRIN, D. R. and', 'KLEIN, L. L. and', 'RODRIGUES, G. O. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,ESTRUTURA DE CAPITAL: UMA ANÁLISE DAS EMPRESAS INSERIDAS NOS NÍVEIS DE GOVERNANÇA CORPORATIVA DA BM&amp;FBOVESPA,2014,Português,Anais do X Congresso Nacional de Excelência em Gestão,Rio de Janeiro - RJ,2014,"['LOSEKANN, V. and', 'PEROTONI, E. and', 'LENHART, E. R. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,PESQUISA OPERACIONAL NA ADMINISTRAÇÃO: UMA ANÁLISE DA PRODUÇÃO CIENTÍFICA BRASILEIRA EM RELAÇÃO AOS AUTORES INTERNACIONAIS MAIS RELEVANTES DOS ÚLTIMOS VINTE ANOS,2014,Português,Anais do X Congresso Nacional de Excelência em Gestão,Rio de Janeiro - RJ,2014,"['SANTOS, W. F. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,O USO DO FACEBOOK COMO FERRAMENTA DE MARKETING: UMA ANÁLISE DAS PRINCIPAIS EMPRESAS BRASILEIRAS DE COMÉRCIO ELETRÔNICO,2014,Português,Anais do X Congresso Nacional de Excelência em Gestão,Rio de Janeiro - RJ,2014,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'BROSSARD, C. S. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,O LEVANTAMENTO DE ASPECTOS AMBIENTAIS E SEUS IMPACTOS NA GESTÃO AMBIENTAL EM CONDOMÍNIOS DE APARTAMENTOS,2014,Português,Anais do 3o Fórum Internacional Ecoinovar,Santa Maria-RS,2014,"['GUIMARAES, L. A. C. and', 'SANTOS, W. F. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,DETERMINANTES DO CRESCIMENTO DO SETOR IMOBILIÁRIO NO BRASIL: UMA ANÁLISE EXPLORATÓRIA,2014,Português,Anais do Congresso Internacional de Administração,Ponta Grossa-PR,2014,"['SANTOS, W. F. and', 'VIERIA, K. M. and', 'BENDER FILHO, R. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO_EXPANDIDO,Análise das principais empresas brasileiras de comércio eletrônico quanto ao uso do Facebook como ferramenta de marketing,2014,Português,Anais da 29a. Jornada Acadêmica Integrada da UFSM,Santa Maria-RS,2014,"['BROSSARD, C. S. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'RODRIGUES, G. O. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,ClassRoom Assignment Problem: a Otimização dos Espaços no Centro de Tecnologia da Universidade Federal de Santa Maria,2015,Português,Anais do V Encontro de Administração da Informação - EnADI,Brasília-DF,2015,"['SALES, E. S. and', 'MULLER, F. M. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Trust and commitment relations as basis to local cooperatives,2015,Inglês,Proceedings of 5th International Research Conference on Social Economy,Lisboa,2015,"['GIGLIO, E. and', 'BERTOLI, N. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,"A UTILIZAÇÃO DE INDICADORES DE GESTÃO DE RECURSOS HUMANOS PELOS INSTITUTOS FEDERAIS DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA (IFETS)",2015,Português,Anais do XI Congresso Nacional de Excelência em Gestão,Rio de Janeiro-RJ,2015,"['BASSI, E. R. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'COSTA, V. M. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,REDES SOCIAIS COMO FERRAMENTA DE MARKETING: ESTUDO COMPARATIVO DO USO POR EMPRESAS BRASILEIRAS DE COMÉRCIO ELETRÔNICO,2015,Português,Anais do XI Congresso Nacional de Excelência em Gestão,Rio de Janeiro-RJ,2015,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'BROSSARD, C. S. and', 'SANTOS, W. F. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Fundos de Investimento Imobiliário e Mercado Imobiliário no Brasil: Existência de Discrepâncias entre Risco e Retorno?,2015,Português,Anais do XI Congresso Nacional de Excelência em Gestão,Rio de Janeiro-RJ,2015,"['SANTOS, W. F. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'HERLO, M. and', 'RODRIGUES, G. O. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,DESCARTE DO ÓLEO DE COZINHA: UMA ANÁLISE DOS PROCEDIMENTOS NAS MAIORES CIDADES DO RIO GRANDE DO SUL,2015,Português,Anais do III Simpósio de Engenharia de Produção (SIMEP),João Pessoa - PB,2015,"['SCHEFFER, D. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,UMA ANÁLISE DO DESCARTE DO ÓLEO DE COZINHA NAS MAIORES CIDADES DO RIO GRANDE DO SUL,2015,Português,Anais do IV FÓRUM INTERNACIONAL ECOINOVAR,Santa Maria-RS,2015,"['SCHEFFER, D. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,COMPARATIVO DE USO DE REDES SOCIAIS COMO CANAL DE MARKETING POR EMPRESAS BRASILEIRAS DE COMERCIO ELETRONICO,2015,Português,Anais do IV FÓRUM INTERNACIONAL ECOINOVAR,Santa Maria-RS,2015,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'BROSSARD, C. S. and', 'SILVA, B. G. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,GESTÃO DOS RESÍDUOS ELETRÔNICOS DA UFSM: VIABILIDADE E IMPLEMENTAÇÃO DE UMA POLÍTICA DE RECICLAGEM,2015,Português,Anais do IV FÓRUM INTERNACIONAL ECOINOVAR,Santa Maria-RS,,"['SILVA, B. G. and', 'RODRIGUES, G. O. and', 'Z.CORDENONSI, A. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,GERENCIAMENTO DE RESÍDUOS SÓLIDOS E PESQUISA OPERACIONAL: UMA ANÁLISE DA PRODUÇÃO,2015,Português,Anais do IV FÓRUM INTERNACIONAL DE ECOINOVAR,Santa Maria-RS,2015,"['SALES, E. S. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Uso de Simulação Computacional para Avaliação do Impacto Ambiental Gerado pela TI,2015,Português,Anais do XXXIX Encontro da ANPAD,Belo Horizonte - MG,2015,"['KROTH, G. L. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'GUBIANI, J. and', 'SCHIEFELBEIN, U. H. and', 'TEIXEIRA, M. S. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,SIMULAÇÃO COMPUTACIONAL PARA AVALIAÇÃO DO IMPACTO AMBIENTAL GERADO PELO SETOR DE TECNOLOGIA DE INFORMAÇÃO,2015,Português,Anais do XXXV ENCONTRO NACIONAL DE ENGENHARIA DE PRODUCAO,Fortaleza-CE,2015,"['KROTH, G. L. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'SCHIEFELBEIN, U. H. and', 'LÖBLER, Mauri Leodir and', 'GUBIANI, J. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,SIMULAÇÃO BASEADA EM SYSTEM DYNAMICS PARA AVALIAÇÃO DE CENÁRIOS SOBRE GERAÇÃO E DISPOSIÇÃO DE RESÍDUOS ELETRÔNICOS NUMA INSTITUIÇÃO DE ENSINO SUPERIOR,2015,Português,Anais do XVIII SEMEAD,São Paulo-SP,2015,"['SCHNEIDER, J. R. and', 'ZWICKER, A. A. M. and', 'BELTRAME, G. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Solução do Problema de Alocação de Salas utilizando um Modelo Matemático Multi-índice,2015,Português,Anais do XLVII Simpósio Brasileiro de Pesquisa Operacional,Porto de Galinhas - PE,2015,"['SALES, E. S. and', 'MULLER, F. M. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,AVALIAÇÃO DO REAPROVEITAMENTO DE E - WASTE NA REMANUFATURA DE COMPUTADORES EM UMA INSTITUIÇÃO DE ENSINO SUPERIOR ? UMA ABORDAGEM UTILIZANDO A DINÂMICA DE SISTEMAS,2016,Português,Anais da 1ª CONFERÊNCIA INTERNACIONAL DE SUSTENTABILIDADE E INOVAÇÃO,Santa Maria-RS,2016,"['SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'PUTNIK, G. and', 'ALVES, C. and', 'CASTRO, H. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,SUSTENTABILIDADE NO USO DO BIODIESEL: MODELAGEM COMPUTACIONAL BASEADA EM DINÂMICA DE SISTEMAS,2016,Português,Anais dao 5 º FÓRUM INTERNACIONAL ECOINOVAR,Santa Maria-RS,2016,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'BELTRAME, G. and', 'RAVANELLO, F. and', 'PEREIRA, A. and', 'SCHNEIDER, J. R. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,A PRODUÇÃO CIENTÍFICA DO BIODIESEL: UM ESTUDO BIBLIOMÉTRICO NA WEB OF SCIENCE NO PERÍODO DE 2006 A 2015,2016,Português,Anais dao 5 º FÓRUM INTERNACIONAL ECOINOVAR,Santa Maria-RS,2016,"['RODRIGUES, G. O. and', 'MOTKE, F. D. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'GOMES, C. M. and', 'PEREIRA, A. and', 'RIZZETTI, T. A. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,PROPOSTA DE UTILIZAÇÃO DE BIODIESEL NO USO DE TRATORES DE UMA INSTITUIÇÃO DE ENSINO SUPERIOR PÚBLICA: UMA SIMULAÇÃO COMPUTACIONAL,2016,Português,Anais dao 5 º FÓRUM INTERNACIONAL ECOINOVAR,Santa Maria-RS,2016,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'SALES, E. S. and', 'SANTOS, W. F. and', 'PEREIRA, A. and', 'BARCELOS, D. V. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Simulação Baseada em System Dynamics para Análise de Cenários Envolvendo Satisfação no Trabalho e Estresse Ocupacional,2016,Português,Anais do XL Enanpad,Costa do Sauípe-BA,2016,"['ALMEIDA, D. M. and', 'TOMAZZONI, G. C. and', 'SANTOS, A. S. and', 'RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,CURSOS DE FORMAÇÃO INICIAL E CONTINUADA E A INSERÇÃO NO MERCADO DE TRABALHO: O CASO DA UFSM E DAS ORGANIZAÇÕES MILITARES DE SANTA MARIA,2016,Português,"Anais do 1o Simpósio Internacional em Gestão Pública,",Santa Maria-RS,2016,"['MACEDO, J. C. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,RESUMO,SYSTEM DYNAMICS PARA AVALIAÇÃO DE CENÁRIOS SOBRE GERAÇÃO E DISPOSIÇÃO DE LIXO ELETRÔNICO EM UMA UNIVERSIDADE FEDERAL,2016,Português,Anais do 1o Simpósio Internacional em Gestão Pública,Santa Maria-RS,2016,"['ZWICKER, A. A. M. and', 'BELTRAME, G. and', 'SCHNEIDER, J. R. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'LÖBLER, Mauri Leodir and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,"Desenvolvimento de um Modelo de Indicadores de Gestão de Pessoas: o caso dos Institutos Federais de Educação, Ciência e Tecnologia",2017,Português,Anais do VI Encontro Nacional de Administração da Informação,Curitiba-PR,2017,"['BASSI, E. R. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Avaliação da Sustentabilidade Ambiental e Econômica Através do Uso de Óleo de Cozinha Reciclado em Veículos Coletores de Resíduos Sólidos: Desenvolvimento de um Modelo de Dinâmica de Sistemas em um estudo de caso regional,2017,Português,Anais do VI Encontro Nacional de Administração da Informação,Curitiba-PR,2017,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,ANÁLISE COMPARATIVA DA IMPORTÂNCIA ATRIBUÍDA À INOVAÇÃO POR PEQUENAS E MÉDIAS EMPRESAS DA UNIÃO EUROPEIA: PERCEPÇÕES DE ESPECIALISTAS EM INOVAÇÃO DE ACORDO COM O NÍVEL DE DESENVOLVIMENTO DOS PAÍSES,2017,Português,Anais do XIII CNEG ? Congresso Nacional de Excelência em Gestão &amp; IV INOVARSE,RIO DE JANEIRO - RJ,2017,"['ARENHARDT, D. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,O USO DA SIMULAÇÃO COMPUTACIONAL PARA IDENTIFICAÇÃO DA FORMAÇÃO DE BOLHAS FINANCEIRAS: UM ESTUDO NO MERCADO IMOBILIÁRIO BRASILEIRO,2017,Português,Anais do XIII CNEG ? Congresso Nacional de Excelência em Gestão &amp; IV INOVARSE,RIO DE JANEIRO - RJ,2017,"['SANTOS, W. F. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'RODRIGUES, G. O. and', 'BARCELOS, D. V. and', 'PEREIRA, A. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,UM MODELO DE SIMULAÇÃO COMPUTACIONAL PARA ANÁLISE DO CUSTOBENEFÍCIO DA GERAÇÃO DE BIODIESEL POR UMA EMPRESA COLETORA DE RESÍDUOS SÓLIDOS URBANOS,2017,Português,Anais do XIII CNEG ? Congresso Nacional de Excelência em Gestão &amp; IV INOVARSE,RIO DE JANEIRO - RJ,2017,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'SANTOS, W. F. and', 'BARCELOS, D. V. and', 'PEREIRA, A. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Geração Solar Fotovoltaica como Proposta para Redução do Custo de Energia Elétrica de uma Instituição de Ensino Superior,2018,Português,Anais do 3º. Congresso Nacional de Inovação e Tecnologia ? INOVA 2018,São Bento do Sul-SC,2018,"['RODRIGUES, G. O. and', 'NEGRINI, F. and', 'EIDT, W. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'ANTUNES, M. C. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Proposta de um Modelo Computacional de Redução do uso de Copos Plásticos em uma Instituição de Ensino Superior,2018,Português,Anais do 3º. Congresso Nacional de Inovação e Tecnologia ? INOVA 2018,São Bento do Sul-SC,2018,"['RODRIGUES, G. O. and', 'SCHUCH, C. S. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'ANTUNES, M. C. and']"
LATTES,TRAB.EVENTO,1853313255345200,Eugênio de Oliveira Simonetto,COMPLETO,Proposta de Utilização do BIOBOT 20 para Fabricação de Biodisel: Simulação em uma Empresa de Transporte Urbano,2018,Português,Anais do 3º. Congresso Nacional de Inovação e Tecnologia ? INOVA 2018,São Bento do Sul-SC,2018,"['RODRIGUES, G. O. and', 'SIMONETTO, EUGÊNIO DE OLIVEIRA and', 'ANTUNES, M. C. and', 'SCHUCH, C. S. and', 'SALES, E. S. and']"
