41	Luiz Carlos de Freitas Santos Júnior	Male	\N	383620524866410	SANTOS JÚNIOR, L. C. F.	2015-03-10
21	Luiz Carlos Ribeiro Junior	Male	\N	6307233387359689	SEM_DADOS	2011-04-06
304	Luiz Celso Gomes Junior	Male	\N	370301102971417	GOMES, L.;GOMES-JR, L.;Gomes, Luiz Celso;GOMES, JR., LUIZ;GOMES-JR, LUIZ;GOMES-JR., LUIZ;GOMES, LUIZ	2020-07-07
211	Luiz Gustavo Moro Senko	Male	\N	7914190406004023	SENKO, L. G. M.	2018-06-21
155	Manuele dos Reis Ferreira	Female	\N	2601009409434833	FERREIRA, M. R.	2014-11-19
11	Marcel Felipe Weschenfelder	Male	\N	6258016409321537	SEM_DADOS	2002-07-19
72	Marcelo Zambiasi	Male	\N	5046557311321623	ZAMBIASI, M.	2019-03-16
355	Marcos Vinicius de Moura Lima	Male	\N	8488632251760640	LIMA, M. V. M.;LIMA, MARCOS VINICIUS DE MOURA	2019-03-25
121	Maria Estela Vieira da Silva	Female	\N	5460029533893944	SEM_DADOS	2002-07-03
364	Mariana Machado Garcez Duarte	Female	\N	6335570102189613	DUARTE, M. M. G.	2019-07-24
78	Mário Pereira Martins	Male	\N	4767378073568656	SEM_DADOS	2007-11-16
20	Mariusa Warpechowski	Female	\N	166466226010035	WARPECHOWSKI, M.;WARPECHOWSKI, MARIUSA	2020-05-31
197	Matheus Koehler Zanella	Male	\N	5493646935540580	ZANELLA, M. K.	2015-09-03
367	Mayara Regina Lorenzi	Female	\N	2760542630405330	SEM_DADOS	2012-03-23
114	Michel Leite de Ávila	Male	\N	1419227384882133	ÁVILA, M. L.	2017-11-14
181	Miriam Pizzatto Colpo	Female	\N	1505588047062627	COLPO, M. P.;COLPO, MIRIAM PIZZATTO	2020-06-01
258	Nádia Puchalski Kozievitch	Female	\N	9727123750824950	Kozievitch, N. P.;KOZIEVITCH, NÁDIA P.;KOZIEVITCH, NÁDIA PUCHALSKI;KOZIEVITCH, NADIA P.;KOZIEVITCH, NADIA;KOZIEVITCH, NADIA PUCHALSKI;KOZIEVITCH, NADIA PUCHASLKI	2020-07-06
216	Oliver Moraes Batista Quinquiolo	Male	\N	4494868011199044	SEM_DADOS	2006-11-22
81	Patrícia Souza Silveira	Female	\N	7147263133111763	SEM_DADOS	2008-01-08
413	Pedro Henrique Stolarski Auceli	Male	\N	9799220042481070	AUCELI, P. H. S.	2016-03-18
168	Poline Lottin	Female	\N	3954245456830372	SEM_DADOS	2011-10-06
9	Rafael Garcia	Male	\N	3208691140801452	GARCIA, R.	2017-11-06
84	Rafael Luís Vasel	Male	\N	2747683951158303	VASEL, Rafael Luís	2003-08-27
163	Raqueline Ritter de Moura Penteado	Female	\N	7856783089604214	PENTEADO, R. R. M.;PENTEADO, RAQUELINE RITTER DE MOURA;PENTEADO, RAQUELINE R. M.	2020-03-10
64	Rebeca Schroeder Freitas	Female	\N	4011022927056926	SCHROEDER, R.;FREITAS, R. S.;Schroeder, Rebeca;Rebeca Schroeder;SCROEDER, REBECA	2020-05-18
175	Rejane Maria Basso	Female	\N	3324661566974662	BASSO, R. M.	2019-06-30
202	Renan Bet Rodrigues	Male	\N	6130162565784855	SEM_DADOS	2013-05-01
203	Renata de Jesus Silva	Female	\N	6985089035450046	SEM_DADOS	2013-11-07
119	Renata Galante	Female	\N	3867942762661182	GALANTE, R.;Galante, Renata	2020-07-20
150	Renato Deggau	Male	\N	6111211934633593	DEGGAU, R.	2019-05-24
83	Renato Fileto	Male	\N	6405951782839858	FILETO, Renato;Fileto, Renato;Fileto, R.	2020-04-17
236	Ricardo Gil Belther Nabo	Male	\N	7881671179759264	NABO, R. G. B.	2014-11-28
104	Ricardo Wilmar Gross	Male	\N	5020653372999435	SEM_DADOS	2008-11-27
135	Robinson Figueiredo de Camargo	Male	\N	9486400043926460	CAMARGO, R. F.;Camargo, Robinson Figueiredo de;DE CAMARGO, ROBINSON FIGUEIREDO;CAMARGO, ROBINSON	2020-06-17
49	Rodrigo Gonçalves	Male	\N	867460619908697	GONÇALVES, R.;GONÇALVES, RODRIGO	2018-06-03
63	Rodrigo Luis Suder	Male	\N	593153801544855	SEM_DADOS	2002-03-26
59	Rodrigo Machado	Male	\N	456516366590574	MACHADO, R.;MACHADO, RODRIGO	2018-09-17
259	Rodrigo Moreira	Male	\N	5847865533404279	MOREIRA, R.;MOREIRA, RODRIGO	2020-05-20
278	Ronaldo Canofre Mariano dos Santos	Male	\N	2770999583622791	SANTOS, Ronaldo C. M. dos;CANOFRE, R. M. S.;SANTOS, R. C. M.;SANTOS, C. M. Ronaldo	2020-02-14
50	Ronaldo dos Santos Mello	Male	\N	5011370918857999	MELLO, R. S.;MELLO, RONALDO SANTOS;DOS SANTOS MELLO, RONALDO;MELO, RONALDO DOS SANTOS;MELO, RONALDO DOS S.;MELLO, RONALDO DOS SANTOS;MELLO, RONALDO DOS S.	2020-07-11
306	Rudimar Imhof	Male	\N	7445302660507386	IMHOF, R.	2020-07-09
338	Saimor Raduan Araújo Souza	NA	\N	9856398577674610	SOUZA, S. R. A.	2019-03-23
207	Samuel Santos Troina	Male	\N	1108920954251199	TROINA, S. S.	2015-10-21
205	Sander Pes Pivetta	Male	\N	1977093609893067	SEM_DADOS	2013-01-21
89	Sandro José Rigo	Male	\N	3914159735707328	RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO	2020-08-01
56	Sergio Luis Dill	Male	\N	1217067328251304	SEM_DADOS	2010-12-22
19	Sergio Luis Sardi Mergen	Male	\N	718830701479001	MERGEN, S. L. S.;MERGEN, SERGIO L S	2019-04-12
65	Stevan Fante Viapiana	Male	\N	3642330070404905	SEM_DADOS	2008-12-31
7	Taisa Carla Novello	Female	\N	8974041265721813	NOVELLO, T. C.	2004-06-04
296	Tania Maria Antunes Cernach	Female	\N	3086826486256981	CERNACH, T. M. A.	2017-08-17
369	Thales Vaz Maciel	Male	\N	7166030596636868	MACIEL, T.;MACIEL, THALES VAZ	2020-03-01
231	Thiago Cassio Krug	Male	\N	3646026898257545	KRUG, T. C.	2020-01-27
200	Tiago Fossati Otero	Male	\N	1560771253913044	OTERO, T. F.	2020-03-26
257	Tiago Stapenhorst Martins	Male	\N	790769833478481	MARTINS, T. S.	2017-09-27
282	Vanessa Barbosa Rolim	Female	\N	2509917962288493	ROLIM, V. B.	2018-01-17
321	Vania Elisabete Schneider	Female	\N	9940289333509770	SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider	2020-07-16
380	Vinícios Camponogara Tomazetti	Male	\N	412793120877584	TOMAZETTI, V. C.	2018-07-31
281	Vinícius Fülber Garcia	Male	\N	9564405566367160	FULBER GARCIA, VINICIUS;GARCIA, VINICIUS FULBER;GARCIA, VINICIUS F.;GARCIA, V. F.;Garcia, Vinícius F.;Fulber-Garcia, Vinicius	2020-07-30
314	Vitor Hugo Bezerra	Male	\N	5445543982093867	BEZERRA, V. H.;BEZERRA, VITOR HUGO	2019-12-06
220	Wdnei Ribeiro da Paixao	NA	\N	5726259776195113	PAIXAO, W. R.	2018-04-06
212	William Bortoluzzi Pereira	Male	\N	5581053144239848	PEREIRA, W. B.;PEREIRA, WILLIAM B.;PEREIRA, WILLIAM;PEREIRA, WILLIAM BORTOLUZZI	2019-10-21
279	William Felipe Marx	Male	\N	6636099673079414	SEM_DADOS	2010-05-11
219	Willian Eduardo de Moura Casante	Male	\N	2739575934175425	SEM_DADOS	2012-01-20
215	Willian Ventura Koerich	Male	\N	5240758839011827	SEM_DADOS	2012-08-09
446	Yuri Socher Bichibichi	Male	\N	6854430172424635	BICHIBICHI, Y. S.	2018-08-25
\.


