1505	321	3260	\N
1506	321	1712	\N
1507	321	2399	\N
1508	321	2688	\N
1509	419	2323	\N
1510	76	2037	\N
1511	89	3275	\N
1512	419	1458	\N
1513	56	1274	\N
1514	135	1345	\N
1515	56	1418	\N
1516	321	1357	\N
1517	119	1285	\N
1518	19	535	\N
1519	19	534	\N
1520	417	3396	\N
1521	417	3647	\N
1522	417	3395	\N
1523	119	3688	\N
1524	139	300	\N
1525	56	931	\N
1526	321	2455	\N
1527	169	1775	\N
1528	169	1774	\N
1529	321	1194	\N
1530	321	1059	\N
1531	28	1561	\N
1532	130	1317	\N
1533	419	636	\N
1534	54	630	\N
1535	54	634	\N
1536	83	2241	\N
1537	40	2227	\N
1538	417	1552	\N
1539	118	1029	\N
1540	50	850	\N
1541	21	2653	\N
1542	376	3369	\N
1543	281	3651	\N
1544	274	3934	\N
1545	118	1033	\N
1546	107	3413	\N
1547	43	3673	\N
1548	258	3677	\N
1549	50	748	\N
1550	417	3131	\N
1551	321	2432	\N
1552	376	3905	\N
1553	36	698	\N
1554	36	736	\N
1555	417	2197	\N
1556	321	247	\N
1557	321	248	\N
1558	321	3406	\N
1559	321	3500	\N
1560	53	1082	\N
1561	376	3183	\N
1562	321	2810	\N
1563	43	3474	\N
1564	321	3138	\N
1565	422	1562	\N
1566	135	1895	\N
1567	301	3162	\N
1568	20	2224	\N
1569	321	2585	\N
1570	244	3940	\N
1571	50	3943	\N
1572	50	1681	\N
1573	119	3880	\N
1574	107	2464	\N
1575	107	1128	\N
1576	83	798	\N
1577	420	3592	\N
1578	89	2731	\N
1579	428	355	\N
1580	384	3304	\N
1581	83	812	\N
1582	89	510	\N
1583	19	3353	\N
1584	19	3100	\N
1585	258	3478	\N
1586	446	3609	\N
1587	56	801	\N
1588	107	3692	\N
1589	376	3947	\N
1590	419	2902	\N
1591	419	2053	\N
1592	129	2591	\N
1593	139	403	\N
1594	321	3818	\N
1595	321	3794	\N
1596	321	3363	\N
1597	321	3364	\N
1598	321	3362	\N
1599	135	2356	\N
1600	321	2144	\N
1601	321	2402	\N
1602	321	1377	\N
1603	321	1931	\N
1604	321	2416	\N
1605	20	3311	\N
1606	419	1849	\N
1607	321	2152	\N
1608	321	2869	\N
1609	376	1478	\N
1610	376	1331	\N
1611	376	2343	\N
1612	83	3671	\N
1613	376	3909	\N
1614	83	1268	\N
1615	376	2086	\N
1616	376	1612	\N
1617	376	3437	\N
1618	83	1406	\N
1619	321	1379	\N
1620	321	2178	\N
1621	321	333	\N
1622	321	2710	\N
1623	321	473	\N
1624	321	474	\N
1625	321	1050	\N
1626	321	1056	\N
1627	321	882	\N
1628	321	1924	\N
1629	321	2689	\N
1630	321	371	\N
1631	321	2807	\N
1632	321	1961	\N
1633	321	507	\N
1634	321	2665	\N
1635	321	2971	\N
1636	321	2409	\N
1637	321	486	\N
1638	321	499	\N
1639	258	3605	\N
1640	321	2690	\N
1641	321	506	\N
1642	321	417	\N
1643	321	429	\N
1644	321	431	\N
1645	321	278	\N
1646	321	419	\N
1647	321	3238	\N
1648	321	1726	\N
1649	321	416	\N
1650	321	434	\N
1651	321	423	\N
1652	321	2039	\N
1653	321	2390	\N
1654	321	3529	\N
1655	19	809	\N
1656	321	2417	\N
1657	169	3579	\N
1658	278	3447	\N
1659	225	3863	\N
1660	229	3111	\N
1661	321	566	\N
1662	321	579	\N
1663	321	1201	\N
1664	321	1372	\N
1665	419	1459	\N
1666	89	2559	\N
1667	229	3373	\N
1668	400	3588	\N
1669	119	526	\N
1670	119	611	\N
1671	40	3586	\N
1672	321	273	\N
1673	321	2436	\N
1674	321	2437	\N
1675	321	2433	\N
1676	107	3950	\N
1677	59	2637	\N
1678	83	3326	\N
1679	107	2995	\N
1680	376	2021	\N
1681	61	1876	\N
1682	61	2266	\N
1683	118	1500	\N
1684	119	1594	\N
1685	20	2505	\N
1686	107	2992	\N
1687	258	3086	\N
1688	321	287	\N
1689	369	3618	\N
1690	369	3886	\N
1691	19	2256	\N
1692	205	1843	\N
1693	19	2011	\N
1694	119	711	\N
1695	119	714	\N
1696	89	1075	\N
1697	321	2804	\N
1698	225	3298	\N
1699	28	2742	\N
1700	376	1874	\N
1701	281	3288	\N
1702	28	617	\N
1703	28	688	\N
1704	135	1671	\N
1705	21	3471	\N
1706	376	1862	\N
1707	376	3357	\N
1708	54	452	\N
1709	54	457	\N
1710	321	2870	\N
1711	123	1837	\N
1712	123	1840	\N
1713	229	3633	\N
1714	321	2577	\N
1715	89	2472	\N
1716	54	2892	\N
1717	54	2888	\N
1718	54	2896	\N
1719	376	2348	\N
1720	89	3103	\N
1721	312	3328	\N
1722	258	3093	\N
1723	118	3689	\N
1724	119	3704	\N
1725	89	3962	\N
1726	54	2598	\N
1727	54	2606	\N
1728	129	3876	\N
1729	135	1013	\N
1730	321	3826	\N
1731	321	2580	\N
1732	240	2510	\N
1733	278	975	\N
1734	365	3473	\N
1735	19	3627	\N
1736	135	845	\N
1737	19	3626	\N
1738	54	2889	\N
1739	43	853	\N
1740	28	2749	\N
1741	369	1803	\N
1742	321	1538	\N
1743	376	2925	\N
1744	119	2246	\N
1745	321	2864	\N
1746	135	744	\N
1747	135	3197	\N
1748	56	802	\N
1749	135	2364	\N
1750	20	3580	\N
1751	258	2543	\N
1752	258	1435	\N
1753	428	643	\N
1754	40	2228	\N
1755	321	1373	\N
1756	321	2452	\N
1757	19	3036	\N
1758	281	3097	\N
1759	19	3375	\N
1760	281	3392	\N
1761	19	2838	\N
1762	281	2853	\N
1763	281	3366	\N
1764	321	3229	\N
1765	376	2074	\N
1766	169	2220	\N
1767	419	2906	\N
1768	428	1462	\N
1769	291	1650	\N
1770	139	1438	\N
1771	139	915	\N
1772	139	918	\N
1773	139	1609	\N
1774	139	3702	\N
1775	139	2208	\N
1776	139	976	\N
1777	163	3761	\N
1778	139	825	\N
1779	139	977	\N
1780	139	3418	\N
1781	139	2764	\N
1782	139	3043	\N
1783	139	3046	\N
1784	139	3044	\N
1785	139	919	\N
1786	139	916	\N
1787	139	920	\N
1788	139	2489	\N
1789	139	2492	\N
1790	139	1297	\N
1791	139	439	\N
1792	139	3360	\N
1793	139	2267	\N
1794	139	722	\N
1795	139	783	\N
1796	139	786	\N
1797	135	1885	\N
1798	321	725	\N
1799	321	2979	\N
1800	321	3685	\N
1801	321	3245	\N
1802	419	2059	\N
1803	419	2054	\N
1804	419	2903	\N
1805	419	2064	\N
1806	28	3121	\N
1807	321	2449	\N
1808	83	2525	\N
1809	43	3919	\N
1810	419	354	\N
1811	419	458	\N
1812	258	3349	\N
1813	321	1535	\N
1814	43	3772	\N
1815	258	3611	\N
1816	54	2894	\N
1817	54	2599	\N
1818	321	1725	\N
1819	321	1932	\N
1820	321	1525	\N
1821	163	1348	\N
1822	56	609	\N
1823	376	2019	\N
1824	315	2726	\N
1825	28	391	\N
1826	181	1567	\N
1827	181	1759	\N
1828	321	3253	\N
1829	229	2918	\N
1830	321	3235	\N
1831	321	1195	\N
1832	321	1202	\N
1833	135	841	\N
1834	321	1196	\N
1835	321	2457	\N
1836	258	2541	\N
1837	422	3033	\N
1838	422	2483	\N
1839	422	2298	\N
1840	83	1267	\N
1841	355	3205	\N
1842	139	1765	\N
1843	321	3982	\N
1844	321	266	\N
1845	321	260	\N
1846	89	2276	\N
1847	419	2061	\N
1848	139	2763	\N
1849	419	2907	\N
1850	419	2554	\N
1851	135	1669	\N
1852	135	3743	\N
1853	135	3462	\N
1854	135	2642	\N
1855	135	2359	\N
1856	135	2373	\N
1857	135	2357	\N
1858	135	2360	\N
1859	135	2372	\N
1860	190	2964	\N
1861	190	2384	\N
1862	135	3458	\N
1863	400	2780	\N
1864	135	1819	\N
1865	135	1820	\N
1866	428	309	\N
1867	61	644	\N
1868	135	2362	\N
1869	64	1168	\N
1870	50	1234	\N
1871	419	2839	\N
1872	419	2897	\N
1873	419	2899	\N
1874	135	3457	\N
1875	135	2375	\N
1876	268	2539	\N
1877	61	1000	\N
1878	321	1743	\N
1879	321	1364	\N
1880	321	334	\N
1881	428	310	\N
1882	200	1884	\N
1883	129	1108	\N
1884	56	936	\N
1885	56	935	\N
1886	54	549	\N
1887	315	2469	\N
1888	321	2874	\N
1889	64	3274	\N
1890	329	3634	\N
1891	129	2515	\N
1892	258	1800	\N
1893	321	428	\N
1894	321	432	\N
1895	107	2878	\N
1896	54	408	\N
1897	28	3031	\N
1898	281	3980	\N
1899	83	1413	\N
1900	321	759	\N
1901	321	956	\N
1902	119	1098	\N
1903	321	754	\N
1904	258	3348	\N
1905	50	358	\N
1906	40	2776	\N
1907	376	2624	\N
1908	43	854	\N
1909	181	1760	\N
1910	225	3862	\N
1911	119	610	\N
1912	376	1470	\N
1913	43	2800	\N
1914	19	948	\N
1915	123	291	\N
1916	43	1686	\N
1917	123	292	\N
1918	424	1764	\N
1919	258	1602	\N
1920	50	2102	\N
1921	139	3157	\N
1922	139	2801	\N
1923	135	647	\N
1924	376	2344	\N
1925	89	2558	\N
1926	43	2799	\N
1927	186	2103	\N
1928	50	2250	\N
1929	321	1517	\N
1930	315	3002	\N
1931	186	2534	\N
1932	50	2378	\N
1933	50	849	\N
1934	301	3161	\N
1935	163	1492	\N
1936	281	3568	\N
1937	376	3105	\N
1938	419	3172	\N
1939	56	1112	\N
1940	321	892	\N
1941	321	893	\N
1942	158	2218	\N
1943	28	2747	\N
1944	369	3887	\N
1945	369	3888	\N
1946	40	1405	\N
1947	258	1597	\N
1948	28	908	\N
1949	428	326	\N
1950	291	1852	\N
1951	135	1897	\N
1952	365	2959	\N
1953	321	753	\N
1954	321	3515	\N
1955	321	3508	\N
1956	89	721	\N
1957	419	3425	\N
1958	321	3804	\N
1959	321	3927	\N
1960	321	3979	\N
1961	321	2711	\N
1962	321	585	\N
1963	28	514	\N
1964	188	1882	\N
1965	28	597	\N
1966	274	2787	\N
1967	135	3460	\N
1968	56	444	\N
1969	89	967	\N
1970	89	1079	\N
1971	7	329	\N
1972	428	552	\N
1973	321	1203	\N
1974	365	2958	\N
1975	419	2546	\N
1976	135	3456	\N
1977	28	596	\N
1978	274	3081	\N
1979	118	3492	\N
1980	321	2712	\N
1981	321	2418	\N
1982	321	2456	\N
1983	135	1894	\N
1984	135	3748	\N
1985	135	1488	\N
1986	274	2788	\N
1987	89	2189	\N
1988	135	1896	\N
1989	28	3665	\N
1990	28	3279	\N
1991	338	3156	\N
1992	274	3336	\N
1993	321	1378	\N
1994	236	1486	\N
1995	236	1666	\N
1996	236	1667	\N
1997	28	776	\N
1998	278	1005	\N
1999	135	1676	\N
2000	259	2533	\N
2001	259	2793	\N
2002	259	2532	\N
2003	135	1014	\N
2004	126	796	\N
2005	321	2408	\N
2006	135	2942	\N
2007	135	3193	\N
2008	135	1887	\N
2009	118	3484	\N
2010	135	2943	\N
2011	181	1758	\N
2012	135	1114	\N
2013	56	1158	\N
2014	56	1281	\N
2015	135	2361	\N
2016	274	3337	\N
2017	321	3511	\N
2018	278	1006	\N
2019	321	3519	\N
2020	123	286	\N
2021	135	1160	\N
2022	61	1146	\N
2023	321	3809	\N
2024	321	2153	\N
2025	28	3391	\N
2026	135	3451	\N
2027	135	328	\N
2028	190	1115	\N
2029	341	3881	\N
2030	40	3318	\N
2031	53	1987	\N
2032	376	2017	\N
2033	107	2466	\N
2034	64	1308	\N
2035	50	1311	\N
2036	274	3602	\N
2037	321	1380	\N
2038	21	3766	\N
2039	321	2677	\N
2040	163	750	\N
2041	43	1622	\N
2042	76	1745	\N
2043	321	2126	\N
2044	76	1744	\N
2045	155	2497	\N
2046	123	980	\N
2047	119	1095	\N
2048	123	983	\N
2049	119	1102	\N
2050	76	2183	\N
2051	43	1822	\N
2052	163	949	\N
2053	321	297	\N
2054	321	3793	\N
2055	321	3819	\N
2056	321	2419	\N
2057	321	2038	\N
2058	321	1719	\N
2059	321	1806	\N
2060	321	2966	\N
2061	321	2871	\N
2062	321	1707	\N
2063	321	1512	\N
2064	321	1514	\N
2065	321	3528	\N
2066	321	1185	\N
2067	321	1188	\N
2068	54	829	\N
2069	50	848	\N
2070	28	2481	\N
2071	355	3207	\N
2072	21	3208	\N
2073	135	3745	\N
2074	355	3204	\N
2075	135	1012	\N
2076	135	1340	\N
2077	321	2296	\N
2078	89	3277	\N
2079	126	927	\N
2080	376	3368	\N
2081	135	2374	\N
2082	89	3377	\N
2083	321	652	\N
2084	321	3801	\N
2085	321	723	\N
2086	321	484	\N
2087	321	563	\N
2088	321	496	\N
2089	321	3249	\N
2090	89	2475	\N
2091	321	3223	\N
2092	321	569	\N
2093	321	672	\N
2094	321	2420	\N
2095	321	2702	\N
2096	321	584	\N
2097	321	659	\N
2098	321	485	\N
2099	321	3251	\N
2100	321	3233	\N
2101	321	2986	\N
2102	321	1539	\N
2103	321	1709	\N
2104	321	856	\N
2105	321	897	\N
2106	139	3900	\N
2107	139	3573	\N
2108	139	2881	\N
2109	54	2893	\N
2110	373	3597	\N
2111	50	1024	\N
2112	376	2084	\N
2113	107	1070	\N
2114	107	1129	\N
2115	54	3421	\N
2116	244	3463	\N
2117	50	3576	\N
2118	139	3899	\N
2119	321	2421	\N
2120	376	1868	\N
2121	135	2370	\N
2122	135	2369	\N
2123	321	2814	\N
2124	123	1316	\N
2125	119	1431	\N
2126	54	2315	\N
2127	376	2077	\N
2128	190	3211	\N
2129	376	3944	\N
2130	225	2207	\N
2131	89	3655	\N
2132	321	2154	\N
2133	188	1880	\N
2134	258	3089	\N
2135	83	2240	\N
2136	83	2262	\N
2137	40	3639	\N
2138	139	3158	\N
2139	40	794	\N
2140	256	3397	\N
2141	89	282	\N
2142	89	2561	\N
2143	28	1299	\N
2144	19	3124	\N
2145	376	2072	\N
2146	93	2106	\N
2147	119	529	\N
2148	376	2549	\N
2149	384	3306	\N
2150	118	751	\N
2151	43	2032	\N
2152	43	1915	\N
2153	321	960	\N
2154	321	963	\N
2155	21	1027	\N
2156	321	2579	\N
2157	321	3929	\N
2158	240	2513	\N
2159	422	1564	\N
2160	89	3011	\N
2161	419	1644	\N
2162	419	1814	\N
2163	321	1441	\N
2164	321	2714	\N
2165	321	3140	\N
2166	89	1752	\N
2167	321	265	\N
2168	89	2279	\N
2169	321	264	\N
2170	321	2809	\N
2171	20	2507	\N
2172	89	3381	\N
2173	419	2062	\N
2174	89	3853	\N
2175	376	3186	\N
2176	321	258	\N
2177	321	259	\N
2178	321	3230	\N
2179	107	3939	\N
2180	50	2376	\N
2181	43	2115	\N
2182	43	2291	\N
2183	83	2239	\N
2184	376	3733	\N
2185	321	2422	\N
2186	321	755	\N
2187	321	880	\N
2188	321	898	\N
2189	321	670	\N
2190	321	1036	\N
2191	321	679	\N
2192	139	1570	\N
2193	139	3042	\N
2194	139	3045	\N
2195	321	1054	\N
2196	321	1047	\N
2197	20	3315	\N
2198	321	1358	\N
2199	56	933	\N
2200	118	1355	\N
2201	119	1433	\N
2202	258	3090	\N
2203	91	613	\N
2204	231	2621	\N
2205	139	2592	\N
2206	259	3967	\N
2207	376	1864	\N
2208	259	3961	\N
2209	169	2502	\N
2210	89	3379	\N
2211	376	2934	\N
2212	119	2300	\N
2213	150	1400	\N
2214	83	1414	\N
2215	376	3435	\N
2216	83	2523	\N
2217	135	3747	\N
2218	20	3312	\N
2219	139	1989	\N
2220	321	1699	\N
2221	321	3684	\N
2222	321	2133	\N
2223	321	3141	\N
2224	376	2929	\N
2225	364	3577	\N
2226	321	3263	\N
2227	376	1471	\N
2228	158	1997	\N
2229	384	3872	\N
2230	321	1728	\N
2231	135	1161	\N
2232	321	1937	\N
2233	119	1287	\N
2234	321	1944	\N
2235	321	1962	\N
2236	43	3394	\N
2237	43	3920	\N
2238	321	3816	\N
2239	321	2423	\N
2240	321	1927	\N
2241	321	1064	\N
2242	321	3531	\N
2243	321	3812	\N
2244	321	2424	\N
2245	321	3221	\N
2246	321	2978	\N
2247	321	3835	\N
2248	321	2578	\N
2249	321	3407	\N
2250	28	2850	\N
2251	321	3824	\N
2252	321	2713	\N
2253	50	1903	\N
2254	321	656	\N
2255	419	3170	\N
2256	28	2477	\N
2257	321	1223	\N
2258	135	817	\N
2259	54	2321	\N
2260	89	3851	\N
2261	315	3273	\N
2262	315	3416	\N
2263	135	1155	\N
2264	140	1387	\N
2265	281	3291	\N
2266	135	650	\N
2267	321	386	\N
2268	321	280	\N
2269	321	369	\N
2270	321	385	\N
2271	419	306	\N
2272	158	1995	\N
2273	321	2155	\N
2274	321	855	\N
2275	321	2156	\N
2276	321	2147	\N
2277	321	2404	\N
2278	321	2425	\N
2279	268	2789	\N
2280	54	2595	\N
2281	281	3289	\N
2282	104	1256	\N
2283	135	1162	\N
2284	135	1159	\N
2285	321	2715	\N
2286	135	1156	\N
2287	107	3895	\N
2288	135	1157	\N
2289	321	583	\N
2290	419	1646	\N
2291	19	344	\N
2292	56	937	\N
2293	300	1812	\N
2294	355	2951	\N
2295	135	1674	\N
2296	321	3827	\N
2297	321	2179	\N
2298	321	2445	\N
2299	54	2607	\N
2300	135	2365	\N
2301	419	295	\N
2302	28	766	\N
2303	61	296	\N
2304	274	3604	\N
2305	321	2129	\N
2306	321	2172	\N
2307	89	3955	\N
2308	376	2342	\N
2309	376	1861	\N
2310	376	2336	\N
2311	321	2459	\N
2312	107	3533	\N
2313	321	2130	\N
2314	321	2171	\N
2315	321	1943	\N
2316	321	3137	\N
2317	321	1716	\N
2318	321	1717	\N
2319	321	1197	\N
2320	321	2143	\N
2321	321	3135	\N
2322	321	2458	\N
2323	321	2168	\N
2324	321	1039	\N
2325	321	491	\N
2326	321	567	\N
2327	321	581	\N
2328	119	712	\N
2329	119	524	\N
2330	119	343	\N
2331	321	3791	\N
2332	428	1322	\N
2333	417	2015	\N
2334	417	3555	\N
2335	59	2939	\N
2336	56	1417	\N
2337	376	2341	\N
2338	91	2535	\N
2339	91	3352	\N
2340	72	831	\N
2341	376	2020	\N
2342	376	834	\N
2343	376	2339	\N
2344	89	3017	\N
2345	21	2955	\N
2346	258	3087	\N
2347	43	3672	\N
2348	376	2351	\N
2349	163	2652	\N
2350	64	2729	\N
2351	89	3548	\N
2352	419	3719	\N
2353	312	2784	\N
2354	83	1412	\N
2355	419	3168	\N
2356	258	3350	\N
2357	21	2954	\N
2358	258	3088	\N
2359	376	2352	\N
2360	163	2952	\N
2361	64	3004	\N
2362	258	2529	\N
2363	376	3442	\N
2364	89	3954	\N
2365	376	2337	\N
2366	376	1335	\N
2367	376	1865	\N
2368	36	827	\N
2369	376	1477	\N
2370	89	2190	\N
2371	43	1688	\N
2372	83	1410	\N
2373	28	904	\N
2374	48	911	\N
2375	222	1785	\N
2376	118	3786	\N
2377	118	3790	\N
2378	222	2002	\N
2379	19	2008	\N
2380	118	3481	\N
2381	188	3446	\N
2382	119	530	\N
2383	89	1977	\N
2384	19	2009	\N
2385	420	2235	\N
2386	19	2253	\N
2387	19	1850	\N
2388	231	2010	\N
2389	118	1031	\N
2390	118	3783	\N
2391	54	1139	\N
2392	21	3768	\N
2393	321	3507	\N
2394	135	1338	\N
2395	40	606	\N
2396	19	947	\N
2397	211	2570	\N
2398	355	2381	\N
2399	61	1003	\N
2400	424	1252	\N
2401	130	989	\N
2402	329	3198	\N
2403	50	3302	\N
2404	419	2331	\N
2405	3	737	\N
2406	129	3590	\N
2407	419	3717	\N
2408	419	3426	\N
2409	424	1569	\N
2410	118	1354	\N
2411	119	1427	\N
2412	76	1069	\N
2413	20	441	\N
2414	163	3763	\N
2415	119	3879	\N
2416	129	1777	\N
2417	135	969	\N
2418	135	842	\N
2419	258	1603	\N
2420	190	2552	\N
2421	89	3007	\N
2422	281	3293	\N
2423	281	3290	\N
2424	53	1250	\N
2425	28	683	\N
2426	28	774	\N
2427	40	3973	\N
2428	40	3582	\N
2429	321	3236	\N
2430	321	3361	\N
2431	119	1793	\N
2432	158	602	\N
2433	321	330	\N
2434	321	336	\N
2435	321	3642	\N
2436	89	3849	\N
2437	321	3524	\N
2438	369	3095	\N
2439	64	3543	\N
2440	419	3166	\N
2441	229	1652	\N
2442	376	3440	\N
2443	135	1670	\N
2444	384	3871	\N
2445	229	1855	\N
2446	321	957	\N
2447	28	2746	\N
2448	28	3646	\N
2449	229	1811	\N
2450	229	1853	\N
2451	229	2014	\N
2452	419	2905	\N
2453	291	3174	\N
2454	419	2611	\N
2455	419	2324	\N
2456	419	2058	\N
2457	200	3742	\N
2458	252	2500	\N
2459	135	815	\N
2460	229	2917	\N
2461	229	3910	\N
2462	229	2916	\N
2463	43	1691	\N
2464	258	1629	\N
2465	321	1502	\N
2466	321	1205	\N
2467	321	872	\N
2468	321	2157	\N
2469	419	2614	\N
2470	123	625	\N
2471	41	832	\N
2472	321	564	\N
2473	321	1307	\N
2474	321	677	\N
2475	321	2691	\N
2476	321	574	\N
2477	321	1928	\N
2478	321	387	\N
2479	321	1702	\N
2480	321	869	\N
2481	321	895	\N
2482	321	505	\N
2483	321	562	\N
2484	321	494	\N
2485	321	657	\N
2486	321	425	\N
2487	321	1200	\N
2488	321	571	\N
2489	28	3664	\N
2490	28	3556	\N
2491	376	3946	\N
2492	376	2931	\N
2493	50	1677	\N
2494	278	838	\N
2495	321	857	\N
2496	321	582	\N
2497	321	586	\N
2498	321	951	\N
2499	321	724	\N
2500	50	558	\N
2501	123	1133	\N
2502	118	1034	\N
2503	321	3928	\N
2504	321	3248	\N
2505	321	3800	\N
2506	321	2426	\N
2507	321	2806	\N
2508	321	2820	\N
2509	321	1370	\N
2510	321	2822	\N
2511	321	1738	\N
2512	321	761	\N
2513	321	1703	\N
2514	321	1506	\N
2515	321	1186	\N
2516	321	1209	\N
2517	321	2158	\N
2518	321	1049	\N
2519	321	1055	\N
2520	321	763	\N
2521	28	2751	\N
2522	321	483	\N
2523	321	331	\N
2524	321	362	\N
2525	321	367	\N
2526	321	667	\N
2527	321	3930	\N
2528	119	525	\N
2529	321	475	\N
2530	321	476	\N
2531	54	455	\N
2532	321	973	\N
2533	119	446	\N
2534	321	2041	\N
2535	321	2140	\N
2536	321	757	\N
2537	321	675	\N
2538	321	752	\N
2539	28	1556	\N
2540	28	515	\N
2541	321	1610	\N
2542	28	2750	\N
2543	321	2664	\N
2544	28	811	\N
2545	61	2938	\N
2546	376	1473	\N
2547	258	3401	\N
2548	85	1149	\N
2549	43	3475	\N
2550	258	3614	\N
2551	83	707	\N
2552	107	3409	\N
2553	258	3342	\N
2554	59	1004	\N
2555	190	1918	\N
2556	321	2159	\N
2557	321	2160	\N
2558	419	3714	\N
2559	135	3196	\N
2560	376	1872	\N
2561	376	2623	\N
2562	211	1401	\N
2563	119	1832	\N
2564	118	1836	\N
2565	321	2131	\N
2566	28	513	\N
2567	61	357	\N
2568	43	3393	\N
2569	376	1663	\N
2570	321	2293	\N
2571	89	3915	\N
2572	315	3844	\N
2573	89	3008	\N
2574	321	267	\N
2575	28	3388	\N
2576	376	2626	\N
2577	135	1898	\N
2578	242	3479	\N
2579	83	3594	\N
2580	107	3537	\N
2581	135	2640	\N
2582	135	2097	\N
2583	118	3488	\N
2584	158	1258	\N
2585	41	640	\N
2586	41	642	\N
2587	41	739	\N
2588	373	3596	\N
2589	200	1487	\N
2590	321	756	\N
2591	321	858	\N
2592	119	1790	\N
2593	107	3970	\N
2594	83	709	\N
2595	89	1106	\N
2596	89	1116	\N
2597	89	1240	\N
2598	135	1011	\N
2599	321	1737	\N
2600	135	1122	\N
2601	321	1939	\N
2602	321	2825	\N
2603	321	1530	\N
2604	321	2450	\N
2605	321	3641	\N
2606	321	2394	\N
2607	321	2146	\N
2608	292	2292	\N
2609	54	1456	\N
2610	321	1220	\N
2611	321	435	\N
2612	321	415	\N
2613	61	1002	\N
2614	321	368	\N
2615	321	384	\N
2616	321	374	\N
2617	321	389	\N
2618	321	1067	\N
2619	321	3983	\N
2620	118	3490	\N
2621	422	3034	\N
2622	50	246	\N
2623	28	772	\N
2624	321	2139	\N
2625	321	2692	\N
2626	321	3526	\N
2627	119	447	\N
2628	321	2693	\N
2629	321	3808	\N
2630	321	3814	\N
2631	321	3527	\N
2632	68	645	\N
2633	135	747	\N
2634	123	1637	\N
2635	171	1788	\N
2636	135	746	\N
2637	129	2516	\N
2638	321	1952	\N
2639	321	1722	\N
2640	135	1016	\N
2641	190	1496	\N
2642	28	3385	\N
2643	256	2965	\N
2644	50	3151	\N
2645	119	2785	\N
2646	43	2112	\N
2647	43	1913	\N
2648	376	1483	\N
2649	420	3071	\N
2650	64	1169	\N
2651	50	1235	\N
2652	259	3620	\N
2653	119	3598	\N
2654	229	3372	\N
2655	49	1007	\N
2656	50	1022	\N
2657	36	978	\N
2658	376	2932	\N
2659	21	3767	\N
2660	355	3206	\N
2661	321	2138	\N
2662	314	3191	\N
2663	56	1424	\N
2664	229	1854	\N
2665	171	1271	\N
2666	229	1857	\N
2667	56	1094	\N
2668	56	966	\N
2669	43	3777	\N
2670	54	456	\N
2671	19	1607	\N
2672	50	1451	\N
2673	321	3502	\N
2674	321	2700	\N
2675	321	3807	\N
2676	321	2447	\N
2677	321	1221	\N
2678	321	572	\N
2679	83	3126	\N
2680	28	3386	\N
2681	321	3246	\N
2682	400	3321	\N
2683	83	1090	\N
2684	321	262	\N
2685	135	1491	\N
2686	321	261	\N
2687	321	3510	\N
2688	321	2671	\N
2689	222	1784	\N
2690	321	1043	\N
2691	321	1052	\N
2692	321	1706	\N
2693	129	1778	\N
2694	21	2270	\N
2695	89	2277	\N
2696	118	3219	\N
2697	118	3493	\N
2698	321	2694	\N
2699	21	3690	\N
2700	321	2701	\N
2701	258	3340	\N
2702	428	324	\N
2703	155	1769	\N
2704	258	3884	\N
2705	40	442	\N
2706	89	2193	\N
2707	29	1393	\N
2708	321	1198	\N
2709	89	2274	\N
2710	376	2935	\N
2711	419	460	\N
2712	40	791	\N
2713	123	453	\N
2714	123	449	\N
2715	89	3553	\N
2716	150	1573	\N
2717	83	1585	\N
2718	150	1575	\N
2719	83	1581	\N
2720	419	551	\N
2721	419	639	\N
2722	321	2673	\N
2723	419	2330	\N
2724	419	3165	\N
2725	419	3424	\N
2726	83	1584	\N
2727	61	311	\N
2728	400	3065	\N
2729	428	1824	\N
2730	50	2648	\N
2731	419	1319	\N
2732	321	2427	\N
2733	85	1009	\N
2734	107	3897	\N
2735	321	360	\N
2736	321	338	\N
2737	321	364	\N
2738	321	373	\N
2739	321	383	\N
2740	321	312	\N
2741	321	388	\N
2742	107	3541	\N
2743	314	3669	\N
2744	300	2835	\N
2745	376	1443	\N
2746	21	3470	\N
2747	258	3610	\N
2748	83	443	\N
2749	40	1776	\N
2750	83	1582	\N
2751	229	3178	\N
2752	376	3737	\N
2753	83	618	\N
2754	268	3415	\N
2755	281	3296	\N
2756	321	3521	\N
2757	89	2738	\N
2758	321	3139	\N
2759	20	1998	\N
2760	40	2232	\N
2761	50	3941	\N
2762	54	2603	\N
2763	428	833	\N
2764	29	1392	\N
2765	135	1121	\N
2766	135	844	\N
2767	119	3330	\N
2768	321	820	\N
2769	163	1908	\N
2770	225	3958	\N
2771	422	2299	\N
2772	89	3009	\N
2773	229	2915	\N
2774	419	2616	\N
2775	83	290	\N
2776	225	3864	\N
2777	83	3917	\N
2778	315	3942	\N
2779	258	1604	\N
2780	40	2775	\N
2781	40	3125	\N
2782	36	1253	\N
2783	89	1549	\N
2784	43	1914	\N
2785	54	629	\N
2786	321	2816	\N
2787	231	1648	\N
2788	321	2295	\N
2789	321	332	\N
2790	54	2047	\N
2791	321	1360	\N
2792	321	2970	\N
2793	321	2118	\N
2794	321	2695	\N
2795	321	489	\N
2796	321	502	\N
2797	43	3675	\N
2798	21	3769	\N
2799	321	2817	\N
2800	28	770	\N
2801	123	546	\N
2802	83	3877	\N
