2044	\N	\N	\N	\N	\N	\N	II Workshop de Ensino em Pensamento Computacional, Algoritmos e Programação (WAlgProg/2016) - Congresso Brasileiro de Informática na Educação (CBIE 2016)	2	2016
2045	\N	\N	\N	\N	\N	\N	II Workshop Tidia FAPESP 2005	2	2005
2046	\N	\N	\N	\N	\N	\N	II Workshop Tidia FAPESP 2005	2	2005
2047	\N	\N	\N	\N	\N	\N	II Workshop Tidia FAPESP 2005	2	2005
2048	\N	\N	\N	\N	\N	\N	III e-Science workshop - XXIV SBBD &amp; XXIII SBES	2	2009
2049	\N	\N	\N	\N	\N	\N	III EBTS - Encontro Brasileiro de Teste de Software	2	2008
2050	\N	\N	\N	\N	\N	\N	III Encontro de Jovens Pesquisadores da universidade de caxias do Sul - Resumos dos trabalhos	2	1995
2051	\N	\N	\N	\N	\N	\N	III Encontro Nacional de Pesqisadores em Jornalismo	2	2005
2052	\N	\N	\N	\N	\N	\N	III Encontro Nacional de Pesquisadores em Jornalismo	2	2005
2053	\N	\N	\N	\N	\N	\N	III Escola Regional de Banco de Dados	2	2007
2054	\N	\N	\N	\N	\N	\N	III Escola Regional de Banco de Dados - ERBD 2007	2	2007
2055	\N	\N	\N	\N	\N	\N	III Mostra Pedagógica de Ciências in Revista Interdisciplinar de Ciência Aplicada	2	2017
2056	\N	\N	\N	\N	\N	\N	III Mostra Pedagógica de Ciências in Revista Interdisciplinar de Ciência Aplicada	2	2017
2057	\N	\N	\N	\N	\N	\N	III Salão Internacional de Ensino, Pesquisa e Extensão	2	2011
2058	\N	\N	\N	\N	\N	\N	III Seminário Internacional de Comunicação Organizacional - III SICO	2	2016
2059	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2060	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2061	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2062	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2063	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2064	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2065	\N	\N	\N	\N	\N	\N	III Seminário Regional Sul de Resíduos Sólidos	2	2009
2066	\N	\N	\N	\N	\N	\N	III Sessão de Pôsteres do XXIV SBBD	2	2009
2067	\N	\N	\N	\N	\N	\N	III Sessão de Pôsteres do XXIV SBBD	2	2009
2068	\N	\N	\N	\N	\N	\N	III Simpósio de Ciência e Tecnologia e III Simpósio de Teoria e História da Ciência	2	1999
2069	\N	\N	\N	\N	\N	\N	III Simpósio de Ciência e Tecnologia e III Simpósio de Teoria e História da Ciência - Resumos dos Trabalhos	2	1999
2070	\N	\N	\N	\N	\N	\N	III Simpósio de Computação aplicada	2	2011
2071	\N	\N	\N	\N	\N	\N	III Simpósio Internacional de Qualidade Ambiental - Gestão Ambiental Urbana e Industrial	2	2002
2072	\N	\N	\N	\N	\N	\N	III Simpósio Internacional de Qualidade Ambiental - Gestão Ambiental Urbana Industrial	2	2002
2074	\N	\N	\N	\N	\N	\N	III Simpósio Internacional de Qualidade Ambiental - Livro de Resumos	2	2002
2075	\N	\N	\N	\N	\N	\N	III Simpósio Internacional de Qualidade Ambiental - Livro de Resumos	2	2002
2076	\N	\N	\N	\N	\N	\N	III Simpósio Internacional de Qualidade Ambiental - Livro de Resumos	2	2002
2077	\N	\N	\N	\N	\N	\N	III Simpósio Internacional de Qualidade Ambiental- Livro de Resumos	2	2002
2078	\N	\N	\N	\N	\N	\N	III Workshop de Engenharia e Gestão do Conhecimento	2	2006
2079	\N	\N	\N	\N	\N	\N	III Workshop de Teses e Dissertações em Banco de Dados	2	2004
2080	\N	\N	\N	\N	\N	\N	III Workshop de Teses e Dissertações em Banco de Dados	2	2004
2081	\N	\N	\N	\N	\N	\N	III Workshop em Algoritmos e Aplicações de Mineração de Dados	2	2006
2082	\N	\N	\N	\N	\N	\N	Impacto, Excelência e Produtividade das Ciências Agrárias no Brasil	3	2020
2083	\N	\N	\N	\N	\N	\N	Impacto, excelência e produtividade das ciências agrárias no Brasil - 2	3	2020
2084	\N	\N	\N	\N	\N	\N	IMPLEMENTAÇÃO DE CONSULTAS PARA VISUALIZAÇÃO DE DADOS DE CRIAÇÃO ANIMAL JUNTO AO SISTEMA DE INFORMAÇÕES AMBIENTAIS	2	2018
2085	\N	\N	\N	\N	\N	\N	Implementação de Funcionalidade de Gráfico de Carta de Controle em um Sistema de Informação Ambiental	2	2019
2086	\N	\N	\N	\N	\N	\N	Implementação de gráfico boxplot sobre variáveis químicas de qualidade da água em um sistema de informação ambiental	2	2019
2087	\N	\N	\N	\N	\N	\N	Impression &amp; Pattern Evidence Symposium	2	2010
2088	\N	\N	\N	\N	\N	\N	Inclusão de Técnicas de Interpolação de Pontos em Algoritmos de Descoberta Online do Padrão Floco	2	2017
2089	\N	\N	\N	\N	\N	\N	Inclusão Digital como Ferramenta para Mudanças Sociais	2	2012
2090	\N	\N	\N	\N	\N	\N	Inclusão Digital em Comunidades Carentes de Rio Grande	2	2012
2091	\N	\N	\N	\N	\N	\N	Índice de Conformidade ao Enquadramento no Sistema de Informação Ambiental - SIA	2	2019
2092	\N	\N	\N	\N	\N	\N	INDUSCON 2016	2	2016
2093	\N	\N	\N	\N	\N	\N	INDUSCON 2018	2	2018
2094	\N	\N	\N	\N	\N	\N	InfoBrasil	2	2011
2095	\N	\N	\N	\N	\N	\N	InfoBrasil	2	2013
2096	\N	\N	\N	\N	\N	\N	INFOCOMP (UFLA. Impresso)	1	2013
2097	\N	\N	\N	\N	\N	\N	Infogeo	1	2007
2098	\N	\N	\N	\N	\N	\N	Informação &amp; Informação (UEL. Online)	1	2016
2099	\N	\N	\N	\N	\N	\N	INFORMAÇÃO &amp; TECNOLOGIA (ITEC)	1	2018
2100	\N	\N	\N	\N	\N	\N	INFORMAÇÃO &amp; TECNOLOGIA (ITEC)	1	2018
2101	\N	\N	\N	\N	\N	\N	Informatics in Education	1	2012
2102	\N	\N	\N	\N	\N	\N	INFORMATION	1	2019
2103	\N	\N	\N	\N	\N	\N	INFORMATION	1	2019
2104	\N	\N	\N	\N	\N	\N	Information and Software Technology	1	2002
2105	\N	\N	\N	\N	\N	\N	Information and Software Technology	1	2017
2106	\N	\N	\N	\N	\N	\N	Information Fusion	1	2020
2107	\N	\N	\N	\N	\N	\N	Information Interaction Intelligence Journal	1	2011
2108	\N	\N	\N	\N	\N	\N	Information Processing &amp; Management	1	2011
2109	\N	\N	\N	\N	\N	\N	INFORMATION PROCESSING &amp; MANAGEMENT	1	2020
2110	\N	\N	\N	\N	\N	\N	Information Processing and Management of Uncertainty in Knowledge-Based Systems. Theory and Foundations, Communications in Computer and Information Science.	2	2018
2111	\N	\N	\N	\N	\N	\N	Information Sciences	1	2015
2112	\N	\N	\N	\N	\N	\N	INFORMATION SCIENCES	1	2018
2113	\N	\N	\N	\N	\N	\N	INFORMATION SYSTEMS MANAGEMENT	1	2012
2114	\N	\N	\N	\N	\N	\N	Infosul´95 Feira e Congresso de Informática	2	1995
2115	\N	\N	\N	\N	\N	\N	Iniciação Científica - XII Salão - IX Feira	2	2000
2116	\N	\N	\N	\N	\N	\N	Iniciação Cientifica - XII Salão - XI Feira	2	2000
2117	\N	\N	\N	\N	\N	\N	Iniciação Científica -XII Salão - IX Feira	2	2000
2118	\N	\N	\N	\N	\N	\N	Inovação em Segurança Pública	3	2019
2119	\N	\N	\N	\N	\N	\N	Intelligent Computing in the Petroleum Industry   ICPI 2002   Nov 25-26, 2002 Mexico City	2	2002
2120	\N	\N	\N	\N	\N	\N	INTERCOM 2004 - XXVII Congresso Brasileiro de Ciências da Comunicação	2	2004
2121	\N	\N	\N	\N	\N	\N	Intercom Curitiba 2009 - Comunicação, Educação e Cultura na Era Digital	2	2009
2122	\N	\N	\N	\N	\N	\N	Intercom São Paulo - Anais de Trabalhos	2	2016
2123	\N	\N	\N	\N	\N	\N	Interface (Botucatu. Impresso)	2	2012
2124	\N	\N	\N	\N	\N	\N	Interlocução de Saberes X	3	2014
2125	\N	\N	\N	\N	\N	\N	International Conference on Computational Processing of Portuguese (PROPOR)	2	2020
2126	\N	\N	\N	\N	\N	\N	International Conference on Database and Expert Systems Applications	2	2017
2127	\N	\N	\N	\N	\N	\N	International Conference on Education and New Learning Technologies	2	2013
2128	\N	\N	\N	\N	\N	\N	International Conference on Enterprise Information Systems	2	2017
2129	\N	\N	\N	\N	\N	\N	International Conference on Enterprise Information Systems	2	2020
2130	\N	\N	\N	\N	\N	\N	International Conference on Information Integration and Web-based Applications &amp; Services (iiWAS)	2	2017
2131	\N	\N	\N	\N	\N	\N	International Conference on Information Systems and Technology Management	2	2018
2132	\N	\N	\N	\N	\N	\N	International Conference on Principles and Practice of Constraint Programming Workshop on Constraints and AI Planning	2	2018
2133	\N	\N	\N	\N	\N	\N	International Conference on Scientific and Statistical Database Management	2	2013
2134	\N	\N	\N	\N	\N	\N	International Conference on Software Engineering and Knowledge Engineering	2	2009
2135	\N	\N	\N	\N	\N	\N	International Conference on Software Engineering and Knowledge Engineering	2	2017
2136	\N	\N	\N	\N	\N	\N	International Conference on Software Engineering and Knowledge Engineering	2	2009
2137	\N	\N	\N	\N	\N	\N	International Conference on Web Engineering	2	2014
2138	\N	\N	\N	\N	\N	\N	International IFIP WG 10.5 Working Conference on Eletronic Design Automation Frameworks	2	1994
2139	\N	\N	\N	\N	\N	\N	International Institute of Informatics and Systemics (IIIS)	2	2002
2140	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	1	2020
2141	\N	\N	\N	\N	\N	\N	International Journal for Uncertainty Quantification	1	2012
2142	\N	\N	\N	\N	\N	\N	International Journal of Agricultural and Environmental Information Systems	1	2013
2143	\N	\N	\N	\N	\N	\N	International Journal of Artificial Intelligence and Applications	1	2018
2144	\N	\N	\N	\N	\N	\N	International Journal of Business Process Integration and Management (Print)	1	2010
2145	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS	1	2020
2146	\N	\N	\N	\N	\N	\N	International Journal of Computer Applications	1	2015
2147	\N	\N	\N	\N	\N	\N	International Journal of Computer Applications	1	2010
2148	\N	\N	\N	\N	\N	\N	International Journal of Distributed Systems and Technologies	1	2012
2149	\N	\N	\N	\N	\N	\N	International Journal of Environment and Sustainable Development	1	2014
2150	\N	\N	\N	\N	\N	\N	International Journal of Environmental Impacts: Management, Mitigation and Recovery	1	2018
2151	\N	\N	\N	\N	\N	\N	International Journal of Environmental Studies	1	2019
2152	\N	\N	\N	\N	\N	\N	International Journal of Grid and Utility Computing	1	2020
2153	\N	\N	\N	\N	\N	\N	International Journal of Grid and Utility Computing	1	2018
2154	\N	\N	\N	\N	\N	\N	International Journal of Grid and Utility Computing	1	2019
2155	\N	\N	\N	\N	\N	\N	International Journal of Grid and Utility Computing	1	2017
2156	\N	\N	\N	\N	\N	\N	International Journal of Grid and Utility Computing	1	2020
2157	\N	\N	\N	\N	\N	\N	International Journal of Grid and Utility Computing (IJGUC)	1	2019
2158	\N	\N	\N	\N	\N	\N	International Journal of High Performance Systems Architecture (Print)	1	2009
2159	\N	\N	\N	\N	\N	\N	International Journal of Information and Communication Technology Education	1	2015
2160	\N	\N	\N	\N	\N	\N	International Journal of Information and Communication Technology Education	1	2014
2161	\N	\N	\N	\N	\N	\N	International Journal of Knowledge Engineering and Management	1	2015
2162	\N	\N	\N	\N	\N	\N	International Journal of Metadata, Semantics and Ontologies (Print)	1	2010
2163	\N	\N	\N	\N	\N	\N	International Journal of Multimedia Technology	1	2012
2164	\N	\N	\N	\N	\N	\N	International Journal of Network Management	1	2019
2165	\N	\N	\N	\N	\N	\N	International journal of nursing knowledge	1	2013
2166	\N	\N	\N	\N	\N	\N	International Journal of Recent Contributions from Engineering, Science &amp;amp; IT (iJES)	1	2014
2167	\N	\N	\N	\N	\N	\N	International Journal of Semantic Computing	1	2015
2168	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING	1	2019
2169	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING	1	2019
2170	\N	\N	\N	\N	\N	\N	International Journal of Sustainable Development and Planning: encouraging the unified approach to achieve sustainability	1	2015
2171	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL OF WEB BASED COMMUNITIES (PRINT)	1	2014
2172	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL OF WEB ENGINEERING AND TECHNOLOGY	1	2019
2173	\N	\N	\N	\N	\N	\N	INTERNATIONAL JOURNAL OF WEB INFORMATION SYSTEMS (PRINT)	1	2017
2174	\N	\N	\N	\N	\N	\N	International Journal of Web Information Systems (Print)	1	2012
2175	\N	\N	\N	\N	\N	\N	International Journal of Web Information Systems (Print)	1	2012
2176	\N	\N	\N	\N	\N	\N	International Journal of Web Information Systems (Print)	1	2016
2177	\N	\N	\N	\N	\N	\N	International Journal of Web Information Systems (Print)	1	2016
2178	\N	\N	\N	\N	\N	\N	International Journal on Artificial Intelligence Tools	1	2020
2179	\N	\N	\N	\N	\N	\N	International Journal on Transactions on Large-Scale Data- and Knowledge-Centered Systems (TLDKS)	1	2011
2180	\N	\N	\N	\N	\N	\N	International Workshop on Data Engineering meets the Semantic Web	2	2010
2181	\N	\N	\N	\N	\N	\N	International Workshop on Genomic Databases Proceedings	2	2007
2182	\N	\N	\N	\N	\N	\N	International Workshop On Information Integration on the Web	2	2001
2183	\N	\N	\N	\N	\N	\N	InTexto	1	2006
2184	\N	\N	\N	\N	\N	\N	Intl. Conference on Geoinformatics	2	2009
2185	\N	\N	\N	\N	\N	\N	IOP Conference Series: Earth and Environmental Science	1	2017
2186	\N	\N	\N	\N	\N	\N	IOSR JOURNAL OF COMPUTER ENGINEERING	1	2020
2187	\N	\N	\N	\N	\N	\N	ISGT 2019	2	2019
2188	\N	\N	\N	\N	\N	\N	ISGT 2019	2	2019
2189	\N	\N	\N	\N	\N	\N	ISGT 2019	2	2019
2190	\N	\N	\N	\N	\N	\N	iSys - Revista Brasileira de Sistemas de Informação	1	2015
2191	\N	\N	\N	\N	\N	\N	iSys: Revista Brasileira de Sistemas de Informação	1	2011
2192	\N	\N	\N	\N	\N	\N	iSys: Revista Brasileira de Sistemas de Informação	1	2008
2193	\N	\N	\N	\N	\N	\N	iSys: Revista Brasileira de Sistemas de Informação	1	2014
2194	\N	\N	\N	\N	\N	\N	IT Professional	1	2008
2195	\N	\N	\N	\N	\N	\N	ITNG 2020	2	2020
2196	\N	\N	\N	\N	\N	\N	ITNG 2020	2	2020
2197	\N	\N	\N	\N	\N	\N	IV Congresso de Iniciação Científica - ASSER	2	1999
2198	\N	\N	\N	\N	\N	\N	IV Congresso de Iniciação Científica e Tecnológica do IFSP	2	2013
2199	\N	\N	\N	\N	\N	\N	IV Encontro Nacional de Inteligência Artificial - SBC	2	2003
2200	\N	\N	\N	\N	\N	\N	IV ERBD Escola Regional de Banco de Dados	2	2008
2201	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados	2	2008
2202	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados	2	2008
2203	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados	2	2008
2204	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados	2	2008
2205	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados	2	2008
2206	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados	2	2008
2207	\N	\N	\N	\N	\N	\N	IV Escola Regional de Banco de Dados - ERBD	2	2008
2208	\N	\N	\N	\N	\N	\N	IV Escola Regional de Bancos de Dados	2	2008
2209	\N	\N	\N	\N	\N	\N	IV Escola Regional de Computação Ceará - Maranhão - Piauí	2	2010
2210	\N	\N	\N	\N	\N	\N	IV MPU - Mostra de Produção Universitária da FURG	2	2004
2211	\N	\N	\N	\N	\N	\N	IV Salão de Iniciação Científica da UFRGS	2	1992
2212	\N	\N	\N	\N	\N	\N	IV Salão Internacional de Ensino, Pesquisa e Extensão	2	2012
2213	\N	\N	\N	\N	\N	\N	IV Seminário Regional Nordeste de Resíduos Sólidos	2	2012
2214	\N	\N	\N	\N	\N	\N	IV Simpósio Brasileiro de Sistemas Elétricos	2	2012
2215	\N	\N	\N	\N	\N	\N	IV Simpósio de Ciência e Tecnologia - Resumo dos Trabalhos	2	2001
2216	\N	\N	\N	\N	\N	\N	IX - Simpósio Brasileiro de Linguagens de Programação	2	2006
2217	\N	\N	\N	\N	\N	\N	IX Congresso Internacional de Custos - CD-Rom	2	2005
2218	\N	\N	\N	\N	\N	\N	IX Encontro de Jovens Pesquisadores da UCS	2	2001
2219	\N	\N	\N	\N	\N	\N	IX Encontro de Jovens Pesquisadores da UCS _ Resumos dos Trabalhos	2	2001
2220	\N	\N	\N	\N	\N	\N	IX Encontro de Jovens Pesquisadores da UCS - Resumos dos Trabalhos	2	2001
2221	\N	\N	\N	\N	\N	\N	IX Encontro de Jovens Pesquisadores da UCS - Resumos dos Trabalhos	2	2001
2222	\N	\N	\N	\N	\N	\N	IX Encontro de Jovens pesquisadores da UCS - Resumos dos Trabalhos	2	2001
2223	\N	\N	\N	\N	\N	\N	IX Encontro de Jovens Pesquisadores da UCS - Resumos dos Trabalhos	2	2001
2224	\N	\N	\N	\N	\N	\N	IX Encontro Nacional de Engenharia de Sedimentos	2	2010
2225	\N	\N	\N	\N	\N	\N	IX Escola Regional de Alto Desempenho - Arquiteturas Multicore (ERAD)	2	2009
2226	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2227	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2228	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2229	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2230	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2231	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2232	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2233	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados	2	2013
2234	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados (ERBD 2013)	2	2013
2235	\N	\N	\N	\N	\N	\N	IX Escola Regional de Banco de Dados (ERBD 2013)	2	2013
2236	\N	\N	\N	\N	\N	\N	IX SILUBESA - Resumo dos Trabalhos Técnicos	2	2000
2237	\N	\N	\N	\N	\N	\N	IX SILUBESA - Resumo dos Trabalhos Técnicos	2	2000
2238	\N	\N	\N	\N	\N	\N	IX SILUBESA - Resumo dos Trabalhos Técnicos	2	2000
2239	\N	\N	\N	\N	\N	\N	IX SILUBESA - Resumo dos Trabalhos Técnicos	2	2000
2240	\N	\N	\N	\N	\N	\N	IX Simpósio Brasileiro de Sistemas Computacionais (WSCAD'08)	2	2008
2241	\N	\N	\N	\N	\N	\N	IX Simpósio Brasileiro de Sistemas de Informação	2	2013
2242	\N	\N	\N	\N	\N	\N	IX Simpósio Brasileiro de Sistemas de Informação	2	2013
2243	\N	\N	\N	\N	\N	\N	IX Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental - SILUBESA - Comunicações (resumos)	2	2002
2244	\N	\N	\N	\N	\N	\N	JAI	2	2014
2245	\N	\N	\N	\N	\N	\N	JAI	2	2015
2246	\N	\N	\N	\N	\N	\N	JAI 2016	2	2016
2247	\N	\N	\N	\N	\N	\N	JAI 2016	2	2016
2248	\N	\N	\N	\N	\N	\N	JAI 2016	2	2016
2249	\N	\N	\N	\N	\N	\N	JAI 2017	2	2017
2250	\N	\N	\N	\N	\N	\N	JAI 2017	2	2017
2251	\N	\N	\N	\N	\N	\N	JAI 2017	2	2017
2252	\N	\N	\N	\N	\N	\N	JIDeTEV	2	2019
2253	\N	\N	\N	\N	\N	\N	JIDeTEV 2018	2	2018
2254	\N	\N	\N	\N	\N	\N	JIISIC?12 - IX Jornadas Iberoamericanas de Ingeniería del Software e Ingeniería del Conocimiento	2	2012
2255	\N	\N	\N	\N	\N	\N	JISBD 2008 - 13th Conference on Software Engineering and Databases, 2008	2	2008
2256	\N	\N	\N	\N	\N	\N	JMLR Workshop and Conference Proceedings	2	2012
2257	\N	\N	\N	\N	\N	\N	JNT - Facit Business and Technology Journal	1	2020
2258	\N	\N	\N	\N	\N	\N	JNT - Facit Business and Technology Journal	1	2020
2259	\N	\N	\N	\N	\N	\N	JOIC Jornada de Iniciação Científica	2	2013
2260	\N	\N	\N	\N	\N	\N	Jornada Acadêmica Integrada 2016	2	2016
2261	\N	\N	\N	\N	\N	\N	Jornadas Iberoamericanas de Ingenieria de Requisitos y Ambientes de Software: Memorias	2	2000
2262	\N	\N	\N	\N	\N	\N	Jornalismo e Relações Públicas: Ação e Reação	3	2004
2263	\N	\N	\N	\N	\N	\N	JOURNAL FOR APPLIED COMPUTING RESEARCH	1	2016
2264	\N	\N	\N	\N	\N	\N	Journal of Cloud Computing: Advances, Systems and Applications	1	2019
2265	\N	\N	\N	\N	\N	\N	journal of computacional interdisciplinary sciences	1	2011
2266	\N	\N	\N	\N	\N	\N	Journal of Computational Interdisciplinary Sciences	1	2011
2267	\N	\N	\N	\N	\N	\N	Journal of Computational Interdisciplinary Sciences	1	2011
2268	\N	\N	\N	\N	\N	\N	JOURNAL OF COMPUTER SCIENCES	1	2019
2269	\N	\N	\N	\N	\N	\N	JOURNAL OF COMPUTER SCIENCES	1	2018
2270	\N	\N	\N	\N	\N	\N	Journal of Digital Imaging	1	2014
2271	\N	\N	\N	\N	\N	\N	Journal of Environment and Biotechnology Research	1	2017
2272	\N	\N	\N	\N	\N	\N	Journal of Grid Computing	1	2016
2273	\N	\N	\N	\N	\N	\N	Journal of Grid Computing	1	2012
2274	\N	\N	\N	\N	\N	\N	Journal of Grid Computing	1	2019
2275	\N	\N	\N	\N	\N	\N	Journal of Industrial Integration and Management	1	2017
2276	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management	1	2011
2277	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2013
2278	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2015
2279	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2015
2280	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2013
2281	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2018
2282	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2011
2283	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2013
2284	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2014
2285	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2010
2286	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2017
2287	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2019
2288	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2012
2289	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2013
2290	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2017
2291	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2011
2292	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2011
2293	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2010
2294	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2010
2295	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2011
2296	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2011
2297	\N	\N	\N	\N	\N	\N	Journal of Information and Data Management - JIDM	1	2018
2298	\N	\N	\N	\N	\N	\N	JOURNAL OF INFORMATION SCIENCE	1	2019
2299	\N	\N	\N	\N	\N	\N	JOURNAL OF NETWORK AND COMPUTER APPLICATIONS	1	2016
2300	\N	\N	\N	\N	\N	\N	JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING	1	2020
2301	\N	\N	\N	\N	\N	\N	Journal of Parallel and Distributed Computing (Print)	1	2017
2302	\N	\N	\N	\N	\N	\N	Journal of Physics. Conference Series (Online)	1	2012
2303	\N	\N	\N	\N	\N	\N	Journal of Physics. Conference Series (Online)	1	2012
2304	\N	\N	\N	\N	\N	\N	JOURNAL OF SYSTEMS AND SOFTWARE	1	2018
2305	\N	\N	\N	\N	\N	\N	Journal of the Association for Information Science and Technology	1	2019
2306	\N	\N	\N	\N	\N	\N	Journal of the Brazilian Society for Virology - Virus Reviews &amp; Research -	2	2016
2307	\N	\N	\N	\N	\N	\N	JOURNAL OF UNIVERSAL COMPUTER SCIENCE	1	2016
2308	\N	\N	\N	\N	\N	\N	Journal of Universal Computer Science (Online)	1	2008
2309	\N	\N	\N	\N	\N	\N	Journal of Universal Computer Science (Online)	1	2006
2310	\N	\N	\N	\N	\N	\N	Journal of Universal Computer Science (Print)	1	2015
2311	\N	\N	\N	\N	\N	\N	Journal of Universal Computer Science (Print)	1	2006
2515	\N	\N	\N	\N	\N	\N	org.crossref.xschema._1.Title@737f2356	2	2017
2312	\N	\N	\N	\N	\N	\N	Journal of Urban and Environmental Engineering (UFPB)	1	2016
2313	\N	\N	\N	\N	\N	\N	JOURNAL OF WATER AND HEALTH	1	2017
2314	\N	\N	\N	\N	\N	\N	Journal of Web Engineering	1	2010
2315	\N	\N	\N	\N	\N	\N	Knowledge and Information Systems	1	2011
2316	\N	\N	\N	\N	\N	\N	KNOWLEDGE AND INFORMATION SYSTEMS	1	2019
2317	\N	\N	\N	\N	\N	\N	Knowledge and Information Systems (electronic resource)	1	2011
2318	\N	\N	\N	\N	\N	\N	Knowledge-Based Systems	1	2016
2319	\N	\N	\N	\N	\N	\N	KNOWLEDGE-BASED SYSTEMS	1	2017
2320	\N	\N	\N	\N	\N	\N	KNOWLEDGE-BASED SYSTEMS	1	2020
2321	\N	\N	\N	\N	\N	\N	La Americas y la Acción por el Medio Ambiente en el Milenio	2	2000
2322	\N	\N	\N	\N	\N	\N	La complejidad de lo social: la trama de la vida	3	2013
2323	\N	\N	\N	\N	\N	\N	LACLO	2	2011
2324	\N	\N	\N	\N	\N	\N	Las Americas y la Acción por el Medio Ambiente en el Milenio	2	2000
2325	\N	\N	\N	\N	\N	\N	Las Americas Y la Accioón por el Medio Ambiente en el Milenio	2	2000
2326	\N	\N	\N	\N	\N	\N	Las Americas y laAcción por el Medio Ambiente en el Milenio	2	2000
2327	\N	\N	\N	\N	\N	\N	Learning Objects, Distance Education and Young Adults and Adults Education	2	2010
2328	\N	\N	\N	\N	\N	\N	Lecture Note in Computer Science	2	2019
2329	\N	\N	\N	\N	\N	\N	Lecture Notes in Artificial Intelligence	2	2001
2330	\N	\N	\N	\N	\N	\N	Lecture Notes in Business Information Processing	2	2015
2331	\N	\N	\N	\N	\N	\N	Lecture Notes in Computer Science	3	2015
2332	\N	\N	\N	\N	\N	\N	Lecture Notes in Computer Science	2	2007
2333	\N	\N	\N	\N	\N	\N	Lecture Notes in Computer Science	2	2010
2334	\N	\N	\N	\N	\N	\N	Lecture Notes in Computer Science	2	2001
2335	\N	\N	\N	\N	\N	\N	Lecture Notes in Computer Science	2	2009
