933	EM DIREÇÃO A AUTO-SINTONIA EM SISTEMAS DE GERÊNCIA DE BANCO DE DADOS	\N	597	LATTES	\N
2331	Ferramenta de Suporte à Concepção de Documentos Digitais Acessíveis	\N	598	LATTES	\N
2332	Requisitos de Interação para o Desenvolvimento de Softwares Inclusivos para Usuários com Deficiência Intelectual	\N	599	LATTES	\N
3883	Acidentes nas rodovias brasileiras nos últimos 10 anos: uma análise com dados abertos	\N	600	LATTES	\N
3766	Detecc&amp;#807;a&amp;#771;o e Ana&amp;#769;lise de Meta&amp;#769;foras usadas em Fake News ? resultados iniciais	\N	601	LATTES	\N
3884	Integração semântica entre dados dos domínios da educação e segurança: um caso de Curitiba	\N	602	LATTES	\N
3765	Redes sociais intra-classe e desempenho acade&amp;#770;mico - uma ana&amp;#769;lise inicial	\N	603	LATTES	\N
751	E-Case - Ferramenta Case Educacional para Modelagem Relacional	\N	604	LATTES	\N
3354	Análise de ferramentas que implementam o paradigma MapReduce em um problema de Recuperação de Informação	\N	605	LATTES	\N
1033	Bibliotecas Digitais Como Meio de Disseminação de Conhecimento e Preservação Cultural e Científica	\N	606	LATTES	\N
1031	Extraindo metadados de Documentos PDF usando um template XML	\N	607	LATTES	\N
1032	Um processo de submissão, validação e publicação de documentos PDF na BDTC	\N	608	LATTES	\N
2057	Avaliação de Usabilidade de Sistemas sob a Ótica da Estruturação Conceitual Hierárquica	\N	609	LATTES	\N
2059	Concepção de Jogos Educacionais Sensíveis ao Conteúdo	\N	610	LATTES	\N
2061	Contribuições do Processo de Metareciclagem na Mediação das Relações entre Educação e Tecnologias	\N	611	LATTES	\N
2062	Edutivo ? Possibilidades de Interação para Pessoas com Deficiência Auditiva em Software Educacional	\N	612	LATTES	\N
2058	GameLearning e suas contribuições ao Ambiente Virtual de Aprendizagem Moodle	\N	613	LATTES	\N
2060	Um Simulador Educacional para Análise de Dependências de Dados em Nível de Instrução	\N	614	LATTES	\N
1176	Mapeamento da Linguagem de Consulta Temporal TSQL2 para a Extensão Temporal do PostgreSQL	\N	615	LATTES	\N
1006	Desenvolvimento de uma biblioteca Digital de Trabalhos de Graduação	\N	616	LATTES	\N
838	Gerenciador de Certificados Automatizado usando PHP 5 e MySQL	\N	617	LATTES	\N
1005	Desenvolvimento de um Sistema de apoio à gestão de evento do Programa de Ensino Tutorial	\N	618	LATTES	\N
3101	Arquitetura de Extração de Dados do BioID	\N	619	LATTES	\N
3028	A PRODUÇÃO CIENTÍFICA DO BIODIESEL: UM ESTUDO BIBLIOMÉTRICO NA WEB OF SCIENCE NO PERÍODO DE 2006 A 2015	\N	620	LATTES	\N
1875	Automatic Filling of Web Forms	\N	1569	LATTES	\N
3029	PROPOSTA DE UTILIZAÇÃO DE BIODIESEL NO USO DE TRATORES DE UMA INSTITUIÇÃO DE ENSINO SUPERIOR PÚBLICA: UMA SIMULAÇÃO COMPUTACIONAL	\N	621	LATTES	\N
3027	SUSTENTABILIDADE NO USO DO BIODIESEL: MODELAGEM COMPUTACIONAL BASEADA EM DINÂMICA DE SISTEMAS	\N	622	LATTES	\N
314	Avaliação das Condições de Manejo dos Resíduos Sólidos de Serviços de Saúde de um Ambulatório	\N	623	LATTES	\N
3245	CONCENTRATION OF CADMIUM, LEAD AND CHROMIUM IN BLUE SHARK (Prionace glauca) CAUGHT IN THE SOUTHEAST-SOUTH COAST OF BRAZIL	\N	624	LATTES	\N
541	Re) pensando la Comunicación en las Organizaciones	\N	625	LATTES	\N
1572	?\t(Re) Visitando as Ouvidorias ?Virtuais? em Instituições de Ensino Superior e em Hospitais Universitários	\N	626	LATTES	\N
1398	O 'ouvir'virtual das Instituições de Ensino Superior	\N	627	LATTES	\N
1990	Ouvidorias Virtuais em Hospitais Universitários Brasileiros: ?lugar? de comunicação ou espaços de incomunicação?	\N	628	LATTES	\N
1766	Redes sociais: ?novas? modalidades de ?ouvidorias? virtuais	\N	629	LATTES	\N
1388	Modelo de Business Intelligence para Auxílio no Planejamento da Coleta de Resíduos	\N	630	LATTES	\N
1039	Evidenciação dos custos ambientais e da contabilidade ambiental em empresas brasileiras	\N	631	LATTES	\N
2974	Monitoramento das águas superficiais da sub-bacia do arroio Maestra, Caxias do Sul - RS	\N	632	LATTES	\N
1212	A atividade de avicultura de corte na Região do Corede Serra do estado do RS e a manutenção da cobertura florestal	\N	633	LATTES	\N
1213	Mapeamento do uso e cobertura do solo na Bacia do Arroio Burati - RS: Avaliação dos conflitos ambientais em áreas de preservação permanente	\N	634	LATTES	\N
1215	Resíduos de madeira: Possibilidade de geração de energia e créditos de carbono	\N	635	LATTES	\N
1218	Situação produtiva e ambiental de pequenas empresas madeireiras na Região do Corede Serra / RS	\N	636	LATTES	\N
1216	Tratamento químico da madeira nos setores madeireiro e moveleiro - Análise ambiental em Municípios da Serra Gaúcha	\N	637	LATTES	\N
1217	Utilização de um banco de dados para a gestão do setor madeireiro na Região do Corede Serra/RS	\N	638	LATTES	\N
3448	Redes WiFi na UNIPAMPA: Uma adequação as novas necessidades	\N	639	LATTES	\N
2981	Análise de metais em sedimentos em um trecho urbano da bacia hidrográfica do rio Tega no município de Caxias do Sul	\N	640	LATTES	\N
2975	Avaliação da eficiência de uma estação de tratamento de efluentes na Serra do Rio Grande do Sul	\N	641	LATTES	\N
2393	OFICINAS PEDAGÓGICAS COM ESTRATÉGIA DE CAPACITAÇÃO DE RECURSOS HUMANOS PARA O MANEJO DE RESÍDUOS DE SERVIÇOS DE SAÚDE	\N	642	LATTES	\N
1938	Avaliação dos riscos aos fragmentos florestais no município de Garibaldi - RS	\N	643	LATTES	\N
1937	Estado de conservação das formações vegetais do município de Garibaldi	\N	644	LATTES	\N
1939	Impactos ambientais de resíduos gerados no setor florestal	\N	645	LATTES	\N
2409	Caracterização de Resíduos Sólidos Urbanos como ferramenta para avaliação preliminar do sistema de gerenciamento de resíduos em um município da Serra Gaúcha - RS	\N	646	LATTES	\N
3435	Enriquecimento de Dados de Proveniência de Análises Filogenéticas com Dados do NCBI: uma Abordagem Prática	\N	647	LATTES	\N
3434	Modelagem de um Data Mart para Leituras do Fluxo de Múons Captadas pelos Telescópios New-Tupi	\N	648	LATTES	\N
3436	Uma Abordagem para Identificação de Padrões de Ocorrência de Eventos Solares Transientes Baseada no Fluxo de Múons	\N	649	LATTES	\N
2617	Método de Controle para Análise de Ondas EEG aplicado ao Controle de Ambiente	\N	650	LATTES	\N
2671	Influência do uso e ocupação do solo no enquadramento dos recursos hídricos na bacia experimental do arroio Lageado Tacongava	\N	651	LATTES	\N
1690	Using OGC services to interoperate spatial sata stored in SQL and NoSQL databases	\N	652	LATTES	\N
1689	Uma Solução Baseada em Software Livre para Detecção e Avaliação de Cola em Provas Escolares	\N	653	LATTES	\N
2147	Estudo da qualidade da água da bacia do Arroio Belo no Município de Caxias do Sul - RS	\N	654	LATTES	\N
2766	AS MÍDIAS SOCIAIS E A (RE) SIGNIFICAÇÃO DAS OUVIDORIAS VIRTUAIS NOS HOSPITAIS UNIVERSITÁRIOS BRASILEIROS	\N	655	LATTES	\N
3433	WorkflowSim4RL: Aprendizado por Reforço Aplicado a Escalonamento de Workflows Científicos em Nuvens	\N	656	LATTES	\N
1224	AVALIAÇÃO DAS PROPRIEDADES MECÂNICAS DE COMPÓSTIOS DE POLIESTIRENO EXPANDIDO PÓS-CONSUMO E SERRAGEM DE Pinus Elliotti	\N	657	LATTES	\N
1208	Avaliação das propriedades mecânicas de compósitos de poliestireno expandido pós-consumo e serragem de Pinus Elliottii	\N	658	LATTES	\N
1207	Produção de tijolos e lajotas empregando resíduos de construção civil	\N	659	LATTES	\N
1486	Desenvolvimento de um Protótipo de um Sistema PACS para Aquisição de Exames Médicos e Transmissão de Vídeos de Colonocospia em Tempo Real pela Internet	\N	660	LATTES	\N
3347	Utilização de dados de altimetria para o fornecimento de rotas acessíveis para cadeirantes	\N	661	LATTES	\N
1390	WEB&amp;WASTE (W2) ? UM PORTAL WEB DE INFORMAÇÕES SOBRE RESÍDUOS SÓLIDOS	\N	662	LATTES	\N
1332	Modelo Auto-Regressivo de Previsão de Fertilizantes Baseados em Redes Neurais	\N	663	LATTES	\N
1206	Avaliação do potencial de geração de biogás e créditos de carbono nas atividades suinícolas do COREDE-Serra	\N	664	LATTES	\N
1204	Avaliação dos conflitos ambientais em áreas de preservação permanente: Estudo de caso na bacia do arroio Burati - RS	\N	665	LATTES	\N
1201	Centrais de triagem de resíduos sólidos de Caxias do Sul ?Análise tipológica como subsídio à elaboração de projetos	\N	666	LATTES	\N
1202	Consumo de água pela atividade de criação de aves na região do COREDE Serra: Avaliação quali-quantitativa	\N	667	LATTES	\N
1203	Desenvolvimento de Software para cálculo de Índice da Qualidade da Água (IQA)	\N	668	LATTES	\N
1205	Geração de biogás e energia elétrica sustentável a partir do aproveitamento de resíduos da criação suinícola em um um município de pequeno porte na Serra Gaúcha	\N	669	LATTES	\N
1200	Geração de resíduos sólidos urbanos no município de Caxias do Sul: Uma análise da eficiência da segregação em diferentes classes sociais	\N	670	LATTES	\N
3032	SYSTEM DYNAMICS PARA AVALIAÇÃO DE CENÁRIOS SOBRE GERAÇÃO E DISPOSIÇÃO DE LIXO ELETRÔNICO EM UMA UNIVERSIDADE FEDERAL	\N	671	LATTES	\N
3031	CURSOS DE FORMAÇÃO INICIAL E CONTINUADA E A INSERÇÃO NO MERCADO DE TRABALHO: O CASO DA UFSM E DAS ORGANIZAÇÕES MILITARES DE SANTA MARIA	\N	672	LATTES	\N
3432	Um Ambiente de Apoio à Decisão baseado em Data Warehouse para a área de Segurança Pública do Estado do Rio de Janeiro	\N	673	LATTES	\N
691	Sistemas de Informação sobre Resíduos Sólidos via web	\N	674	LATTES	\N
690	Uma Ferramenta web para o apoio da orientação acadêmica à distância	\N	675	LATTES	\N
689	UNIMACO.NET - Intranet para uma rede de lojas de material de construção	\N	676	LATTES	\N
3467	Securing Smart Metering applications in Untrusted Clouds with the SecureCloud Platform	\N	677	LATTES	\N
2329	AdapterGame e suas Contribuições na Concepção de Jogos Educacionais	\N	678	LATTES	\N
2330	Interface Natural na Educação: Um Estudo de Caso no Ensino de Geografia	\N	679	LATTES	\N
1041	Aplicação de um banco de dados georeferenciado no gerenciamento dos resíduos do meio rural na região geopolítica do Corede Serra (RS)	\N	680	LATTES	\N
1058	Aplicação de um banco de dados georeferenciado no gerenciamento dos resíduos do meio rural na região geopolítica do Corede serra (RS)	\N	681	LATTES	\N
1044	Aplicação do ecodesign como ferramenta de produção mais limpa em uma indústria moveleira	\N	682	LATTES	\N
1057	Aplicação do ecodesign como ferramenta de produção mais limpa em uma indústria moveleira	\N	683	LATTES	\N
1045	Avaliação do potencial de geração de biogás e créditos de carbono no Município de Santa Tereza	\N	684	LATTES	\N
1042	Avaliação preliminar do consumo de água pelo rebanho suíno da região do COREDE Serra - Rio Grande do Sul	\N	685	LATTES	\N
1051	Avaliação preliminar do consumo de água pelo rebanho suíno na região do COREDE Serra ? Rio Grande do Sul	\N	686	LATTES	\N
1050	Caracterização de resíduos da construção civil (RDCs) e identificação das áreas de descarte de RCDs	\N	687	LATTES	\N
1056	Caracterização de resíduos de construção civil (RCDs) e identificação das áreas de descarte de RCDs	\N	688	LATTES	\N
1054	Elaboração de um sistema de gerenciamento de banco de dados como ferramenta para a gestão ambiental no meio rural	\N	689	LATTES	\N
1047	Elaboração de um sistema de gerenciamento de banco de dados para a gestão ambiental	\N	690	LATTES	\N
1049	Gerenciamento de Resíduos Sólidos de Serviços de Saúde em Unidades Básicas de Saúde	\N	691	LATTES	\N
1055	Gerenciamento de Resíduos Sólidos de Serviços de Saúde em Unidades Básicas de Saúde	\N	692	LATTES	\N
1043	Informações de catadores sobre dificuldades relacionadas ao manejo de resíduos sólidos em centrais de triagem : Estudo de caso no município de Caxias do Sul	\N	693	LATTES	\N
1052	Informações de catadores sobre dificuldades relacionadas ao manejo de resíduos sólidos em centrais de triagem: Estudo de caso no Município de Caxias do Sul	\N	694	LATTES	\N
1053	Situação ambiental da indústria madeireira ? Uma análise na região do COREDE Serra - RS	\N	695	LATTES	\N
1048	Subsídios para o gerenciamento ambiental no Pólo Moveleiro da Serra Gaúcha	\N	696	LATTES	\N
1046	Situação ambiental da indústria madeireira - Uma análise na região do COREDE Serra - RS	\N	697	LATTES	\N
1700	Uso de Agroquímicos nos Municípios de São josé dos Ausentes e Capão Bonito do Sul: Potencial Impacto sobre os Recursos Hídricos e a Saúde Pública	\N	698	LATTES	\N
2176	avaliação da concentração de hidrocarbonetos totais do petróleo em bacias hidrográficas de Caxias do Sul	\N	699	LATTES	\N
2174	Avaliação da qualidade das águas superficiais no trecho de influência de uma PCH	\N	700	LATTES	\N
2119	Avaliação do processo produtivo em duas centrais de triagem de Caxias do Sul através de ferramentas da engenharia de produção	\N	701	LATTES	\N
2173	Avaliação dos custos com o tratamento de resíduos infectante e químico em um hospital escola	\N	702	LATTES	\N
2175	Avaliação econômica da gestão dos resíduos sólidos urbanos em um município de pequeno porte	\N	703	LATTES	\N
2120	Avaliação de concentração de hidrocarbonetos totais do petróleo em bacias hidrográficas de Caxias do Sul, RS	\N	704	LATTES	\N
1870	Reprodução de Experimentos Científicos Usando Nuvens	\N	705	LATTES	\N
1869	Using Provenance Analyzers to Improve the Performance of Scientific Workflows in Cloud Environments	\N	706	LATTES	\N
2703	Análise do impacto do lançamento de efluente tratado de um abatedouro de aves sobre a qualidade da água de um córrego no município de Caxias do Sul	\N	707	LATTES	\N
2704	Análise do sistema de gerenciamento de resíduos químicos líquidos em um Campus Universitário da Serra Gaúcha	\N	708	LATTES	\N
2705	Avaliação da qualidade da água em um corpo hídrico sob influência de uma PCH ? Índice de estado trófico e Conama n°. 357/05	\N	709	LATTES	\N
2706	Avaliação da qualidade da água em uma bacia hidrográfica experimental com predominância de atividades suinícolas a partir do cálculo do IQA	\N	710	LATTES	\N
2707	Avaliação da qualidade da água no exutório do rio Tega e a sua influência sobre o rio das Antas	\N	711	LATTES	\N
2708	Avaliação do sistema de gerenciamento de resíduos de estabulagem equina de uma unidade militar de Caxias do Sul ? RS	\N	712	LATTES	\N
2709	Avaliação do sistema de gerenciamento de resíduos em estabelecimentos veterinários e sua relação com os riscos à saúde humana, animal e ambiental	\N	713	LATTES	\N
2710	Caracterização de cenários de geração de resíduos sólidos domésticos para a elaboração de um Plano Municipal de Gestão Integrada de Resíduos Sólidos	\N	714	LATTES	\N
2711	Desenvolvimento de metodologia para estimativa da geração de resíduos farmacêuticos com vistas a implantação de uma central municipal de recebimento dessa tipologia em um município da Região Metropolitana da Serra Gaúcha/RS - Brasil	\N	715	LATTES	\N
2712	Desenvolvimento de um banco de dados e sistema de informações ambientais para gestão do saneamento rural na região Nordeste do estado do Rio Grande do Sul	\N	716	LATTES	\N
2702	Diagnóstico dos resíduos contemplados pela logística reversa de um município da região Metropolitana da Serra Gaúcha, com vistas à elaboração do Plano de Gestão Integrada de resíduos sólidos	\N	717	LATTES	\N
2714	Educação ambiental ativa para o saneamento básico através da formação de agentes multiplicadores de conhecimento	\N	718	LATTES	\N
2713	Estratégias de mobilização social para a elaboração do Plano de Gestão Integrada de Resíduos Sólidos de um município da Região Metropolitana da Serra Gaúcha/RS - Brasil	\N	719	LATTES	\N
2715	Estudo de regionalização de vazões de referências em uma pequena bacia hidrográfica	\N	720	LATTES	\N
2716	Proposta de procedimentos metodológicos para capacitação de professores e técnicos de meio ambiente em recursos hídricos através de oficinas e ambientes virtuais de aprendizagem	\N	721	LATTES	\N
2717	Recuperação de áreas de proteção permanente na bacia hidrográfica do rio São Marcos - RS	\N	722	LATTES	\N
2115	Efficient Entity Maching over Multiple Data Sources with MapReduce	\N	723	LATTES	\N
1787	Rede de Escolas no Pampa: uma proposta de interlocução entre comunidades educacionais da região do Pampa Gaúcho	\N	724	LATTES	\N
2460	Uso de ferramentas para monitoramento do gerenciamento de resíduos de serviço de saúde em um hospital escola com vistas a redução dos riscos a saúde humana e ao ambiente.	\N	725	LATTES	\N
2658	Uma Abordagem para Matching de Grandes Ontologias usando MapReduce	\N	726	LATTES	\N
2960	Avaliação Empírica de Técnicas de Comparação Privada Aplicadas na Resolução de Entidades	\N	727	LATTES	\N
3212	A Distributed Online Certificate Status Protocol for Named Data Networks	\N	728	LATTES	\N
3773	OndeBus: uma Aplicação de Monitoramento e Detecção de Aglomerados de Ônibus	\N	729	LATTES	\N
546	Linguagem de Consulta para Documentos XML	\N	730	LATTES	\N
545	Uso de Ontologias na Definição de Esquemas para Bancos de Dados Semi-Estruturados	\N	731	LATTES	\N
3831	ANÁLISE DA ESTRUTURA E CONTEÚDO DOS PLANOS MUNICIPAIS DE SANEAMENTO BÁSICO DE TRÊS MUNICÍPIO DO RS	\N	732	LATTES	\N
3832	AVALIAÇÃO DE CHORUME DE ATERRO SANITÁRIO POR ENSAIOS DE FITOTOXICIDADE	\N	733	LATTES	\N
3836	AVALIAÇÃO DO CICLO DE VIDA DO GERENCIAMENTO DE RESÍDUOS SÓLIDOS URBANOS: FLORES DA CUNHA, RS	\N	734	LATTES	\N
3835	ESTIMATIVA DE RESÍDUOS GERADOS PELO SETOR FLORESTAL NO RS E CÁLCULO DA PRODUÇÃO DE ENERGIA	\N	735	LATTES	\N
3834	RESÍDUOS ELETROELETRÔNICOS COMO TEMA MOTIVADOR PARA A APRENDIZAGEM ATIVA E SIGNIFICATIVA	\N	736	LATTES	\N
3833	USO DE UM MODELO DE RESPOSTA HIDROLÓGICA PARA UMA SUB-BACIA HIDROGRÁFICA: ANÁLISE PRELIMINAR	\N	737	LATTES	\N
1929	A gestão ambiental de resíduos químicos na Universidade de Caxias do Sul	\N	738	LATTES	\N
1927	Estimativa da geração de resíduos florestais no Brasil	\N	739	LATTES	\N
1928	Geração de resíduos em um hospital de ensino e pesquisa em saúde	\N	740	LATTES	\N
1930	Metodologia e construção de um Sistema de Informação Ambiental para gerenciar informações de Fauna para a Bacia Hidrográfica Taquari-Antas	\N	741	LATTES	\N
1389	O Uso da Programação linear para redução do tempo em testes de processamento de imagens digitais	\N	742	LATTES	\N
2480	O LEVANTAMENTO DE ASPECTOS AMBIENTAIS E SEUS IMPACTOS NA GESTÃO AMBIENTAL EM CONDOMÍNIOS DE APARTAMENTOS	\N	743	LATTES	\N
2350	Monitoramento e adaptação de transformações em dados científicos ao longo de execuções paralelas em ambientes de processamento de alto desempenho	\N	744	LATTES	\N
3556	Geração Solar Fotovoltaica como Proposta para Redução do Custo de Energia Elétrica de uma Instituição de Ensino Superior	\N	745	LATTES	\N
3557	Proposta de um Modelo Computacional de Redução do uso de Copos Plásticos em uma Instituição de Ensino Superior	\N	746	LATTES	\N
3558	Proposta de Utilização do BIOBOT 20 para Fabricação de Biodisel: Simulação em uma Empresa de Transporte Urbano	\N	747	LATTES	\N
1274	Avaliando o Desempenho do SGBD MySQL sob diferentes sistemas de arquivos	\N	748	LATTES	\N
2398	Análise da viabilidade técnica, econômica e ambiental da aplicação de medidas de intervenção para o controle erosivo em uma propriedade rural em Caxias do Sul, Brasil	\N	749	LATTES	\N
2400	Análise de disruptores endócrinos em amostras de sedimento da Bacia Hidrográfica do Rio Tega, Caxias do Sul, Sul do Brasil	\N	750	LATTES	\N
2396	Análise de uma proposta de melhoria para o gerenciamento de resíduos de papel e papelão na Universidade de Caxias do Sul/RS	\N	751	LATTES	\N
2405	Avaliação da composição gravimétrica dos resíduos sólidos comuns gerados na Universidade de Caxias do Sul - RS e comparação com outras instituições de ensino superior	\N	752	LATTES	\N
2406	Avaliação da fragmentação ambiental no município de Cotiporã - RS	\N	753	LATTES	\N
2462	Avaliação de compostos metálicos em sedimentos superficiais de uma Bacia urbana - Estudo de caso na Bacia Hidrográfica do Rio Tega - Caxias do Sul/RS - Brasil	\N	754	LATTES	\N
2395	Avaliação do potencial de captação de água pluvial para utilização na atividade suinícola em uma bacia experimental na região do COREDE-Serra, Brasil	\N	755	LATTES	\N
2399	Avaliação temporal da cobertura vegetal no município de Vila Flores - RS	\N	756	LATTES	\N
2402	Capacitação de gestores em recursos hídricos utilizando ferramentas de educação a distância	\N	757	LATTES	\N
2404	Estudo da qualidade da água da bacia do arroio Pinhal no município de Caxias do Sul - RS	\N	758	LATTES	\N
2394	Impactos de oficinas pedagógicas na capacitação de recursos humanos para o manejo de resíduos em um ambulatório	\N	759	LATTES	\N
2397	Modelo de logística reversa de resíduos farmacêuticos de estabelecimentos de saúde e residenciais do município de Caxias do Sul	\N	760	LATTES	\N
2403	Simulação da aplicação de uma metodologia de cobrança pelo uso da água para o setor de saneamento na Bacia Hidrográfica do Rio Taquari-Antas/RS	\N	761	LATTES	\N
2401	Utilização de Sistema de Informações Ambientais como ferramenta para a capacitação de professores	\N	762	LATTES	\N
2408	Desenvolvimento de um Sistema de Informações em plataforma web para o saneamento rural no COREDE-Serra	\N	763	LATTES	\N
3618	Classificação Automatizada de Textos Científicos em Áreas de Conhecimento do Ensino Superior	\N	764	LATTES	\N
1645	Projeto InfoAcesso - Informática para Portadores de Deficiência Visual	\N	765	LATTES	\N
2452	Compreendendo o processo da fotossíntese de forma interdisciplinar através da aprendizagem significativa	\N	766	LATTES	\N
3491	Avaliação da implantação do Moodle no IFRS campus Ibirubá	\N	767	LATTES	\N
835	Protótipo de Interpretador para cTVQL	\N	1800	LATTES	\N
3564	Mapeamento Sistemático: Ambientes Virtuais de Aprendizagem Ubíquos	\N	768	LATTES	\N
3570	Ativando Funções de Rede Virtualizadas: Modelo de Desenvolvimento e Nova Plataforma	\N	769	LATTES	\N
2953	Analyzing the Acoustic Urban Environment - A Geofencing-Centered Approach in the Curitiba Metropolitan Region	\N	770	LATTES	\N
2177	Use of formaldehyde, xylenes and glutaraldehyde in health care institutions	\N	771	LATTES	\N
1501	A Saúde do Trabalhador e sua Relação com o Gerenciamento de Resíduos em Unidades de Assistência e ensino em Saúde	\N	772	LATTES	\N
3497	A Logística Reversa de Medicamentos Como Tema Motivador Para a Aprendizagem e a Sensibilização Ambiental no Ensino Fundamental	\N	773	LATTES	\N
3503	Análise da influência do uso e ocupação do solo e da precipitação na recarga aquífera de uma sub-bacia da região nordeste do Rio Grande do Sul	\N	774	LATTES	\N
3498	Análise da viabilidade da implantação de um sistema híbrido para geração de energia elétrica	\N	775	LATTES	\N
3501	Análise temporal do uso e ocupação do solo na Bacia de Captação do Arroio da Chácara no município de Vacaria, RS	\N	776	LATTES	\N
3504	Avaliação da Qualidade da Água da Bacia de Captação do Arroio da Chácara, Vacaria/RS	\N	777	LATTES	\N
3505	Avaliação da qualidade da água de um trecho do Rio Carreiro com vistas ao enquadramento na Bacia Hidrográfica Taquari-Antas	\N	778	LATTES	\N
3506	Avaliação hidroquímica das águas subterrâneas no município de Vacaria/RS ? Brasil	\N	779	LATTES	\N
3500	Biological assessment and metals concentration in blue shark (Prionace glauca) caught in the southeast-south coast of Brazil	\N	780	LATTES	\N
3508	Desenvolvimento de interfaces de Sistemas de Informações Geográficas através de Tecnologias Livres	\N	781	LATTES	\N
3507	Fatores que influenciam a geração per capita de resíduos sólidos: uma abordagem conceitual	\N	782	LATTES	\N
3502	Indicação de espécies vegetais nativas para composição de espaço consolidado	\N	783	LATTES	\N
3496	O Aquarismo Como Estratégia de Sensibilização Ambiental na Integração Museu e Escola	\N	784	LATTES	\N
3499	Panorama sobre a Gestão dos Resíduos de Construção Civil (RCCs) em um Município da Serra Gaúcha/RS	\N	785	LATTES	\N
2531	Mineração de Dados em Triagem de Risco de Saúde	\N	786	LATTES	\N
1324	O uso de portal como estratégia para desenvolvimento colaborativo de aplicações web para agronegócio e ambiente	\N	787	LATTES	\N
258	Efeito da poda de raiz no crescimento e desenvolvimento de espécies úteis à arborização urbana	\N	788	LATTES	\N
259	Efeito da utilização de brometo de metila na germinação, crescimento e desenvolvimento de espécies frutíferas nativas	\N	789	LATTES	\N
262	Influência da repicagem na produção de mudas de pitanga, cereja-do-mato e guabiju	\N	790	LATTES	\N
256	Testagem dos substratos utilizados no Horto Florestal da Universidade de Caxias do Sul com as espécies Uva-do-Japão, Cedro e Arroeira-piriquita	\N	791	LATTES	\N
268	Testagem de composto orgânico de lixo utilizando as espécies cereja-do-mato, cinamomo gigante, variedade sempervirens e uva-do-japão	\N	792	LATTES	\N
3272	Avaliação de Desempenho de Redes SDN Utilizando Metodologia Experimental	\N	793	LATTES	\N
3484	Desenvolvimento de um sistema especialista para classificação de pacientes asmáticos	\N	794	LATTES	\N
3488	IbiAlert: Uma ferramenta automática para estimar a evapotranspiração de referência a partir de dados da Web	\N	795	LATTES	\N
3483	Um estudo sobre a indústria de software ibirubense	\N	796	LATTES	\N
594	Ambiente para Orientação Acadêmica à distância	\N	797	LATTES	\N
595	Avaliação de Qualidade de Software Educacional na Área de matemática - Um Estudo de Caso no Ensino Fundamental	\N	798	LATTES	\N
598	O desenvolvimento de uma intranet para uma rede de lojas de material de construção	\N	799	LATTES	\N
3788	SERPA ? Sistema Especialista de Recomendações para Pacientes Asmáticos	\N	800	LATTES	\N
3789	Avaliação de Funções de Similaridade Textual para Identificação de Duplicatas	\N	801	LATTES	\N
3790	Extração de dados da Web para alimentar um Sistema de Recomendações para Pacientes Asmático	\N	802	LATTES	\N
694	Análise da Implementação de Bancos de Dados Ativos em SGBDs Relacionais com Relação à SQL-99	\N	803	LATTES	\N
692	WSIARS-Sistema web de informação ambiental como instrumento para o gerenciamento dos resíduos sólidos	\N	804	LATTES	\N
1035	Avaliação preliminar da incidência de resíduos poliméricos provenientes da coleta seletiva no Município de Caxias do Sul	\N	805	LATTES	\N
3567	Uma Solução para Mitigação de Ataques DDoS Através de Tecnologia NFV	\N	806	LATTES	\N
3730	Aplicação de Ontologias de Proveniência em Workflows Científicos: um Mapeamento Sistemático	\N	807	LATTES	\N
3729	Predição de Falhas em Workflows Científicos com o uso de Redes de Petri Estocásticas e Lógica DS	\N	808	LATTES	\N
1639	Um Serviço de Persistência de Contexto e Seleção Contextualizada de Documentos para a Arquitetura ClinicSpace	\N	809	LATTES	\N
1210	Aprendizagem ativa aplicada ao ensino de ecossistemas aquáticos em um curso de Engenharia Ambiental	\N	810	LATTES	\N
3327	Aplicação dos Algoritmos K-Means e FP-Growth em Perfis de Consumo para Identificação de Perdas Não-Técnicas de Energia em Consumidores Comerciais	\N	811	LATTES	\N
3337	Desenvolvimento de um Web Service baseado em REST para a interligação de dados entre uma aplicação mobile e um portal WEB	\N	812	LATTES	\N
3596	Identificação de Fraudes de Energia Elétrica em Consumidores Comerciais - Uma Aplicação Voltada aos Medidores Inteligentes	\N	813	LATTES	\N
3886	Classificação Automatizada de Textos Científicos em Áreas de Conhecimento do Ensino Superior	\N	814	LATTES	\N
3887	Descoberta de Conhecimento em Banco de Dados Relacionados à Violência Contra a Mulher	\N	815	LATTES	\N
3888	Descoberta de Conhecimento sobre a Influência de Características Extra-Acadêmicas no Desempenho de Candidatos no Exame Nacional do Ensino Médio	\N	816	LATTES	\N
908	Desenvolvendo bancos de dados espaciais utilizando SGBD open-source	\N	817	LATTES	\N
907	O Uso de Software Livre nas Disciplinas de Bancos de Dados	\N	818	LATTES	\N
2669	O gerenciamento ambiental de recursos hídricos como fator influente no turismo	\N	878	LATTES	\N
770	Licenciamento de Softwares - Uma Análise em Micro e Pequenas Empresas na Região Centro do Rio Grande do Sul	\N	819	LATTES	\N
771	Sistema de Informação para a Gestão do Relacionamento com Pacientes	\N	820	LATTES	\N
1545	Sistema de Recomendação de Exercícios de Algoritmos Considerando o Aspecto Afetivo Frustração do Aluno	\N	821	LATTES	\N
643	Componentes Espaço-Temporais para Agricultura de Precisão	\N	822	LATTES	\N
1790	Identificando a Reputação de Pesquisadores Usando um Modelo de Perfil Adaptativo	\N	823	LATTES	\N
