id,titulo,tipo_id,edicao_id,fonte
2363,REGULAÇÃO DE TENSÃO EM MICRO GERAÇÃO COM CARGAS NÃO LINEARES UTILIZANDO CONTROLADORES PRD EM UM DSTATCOM,,1698,LATTES
3009,"L2PM: relato de uma experiência sobre o ensino integrado de Lógica, Programação e Matemática para Computação",,1699,LATTES
458,Configuration of Structured and Versioned Documents,,1700,LATTES
459,Using Intelligent Database Systems in the Candidate's Profile Analysis Process,,1701,LATTES
2544,SEM_DADOS,,1702,LATTES
248,Biologia,,1703,LATTES
732,Temporal and Versioning Model for Schema Evolution in Object-Oriented Databases,,1704,LATTES
2566,The Baquara2 Knowledge-based Framework for Semantic Enrichment and Analysis of Movement Data,,1705,LATTES
3308,The Role of Big Data Analytics in Corporate Decision-making,,1706,LATTES
3036,Compressão de Arquivos Orientados a Colunas com PPM,,1707,LATTES
1007,Improving XML instances comparison with preprocessing algorithms,,1708,LATTES
2782,Automatically Tailoring Semantics-Enabled Dimensions for Movement Data Warehouses,,1709,LATTES
2801,De qual comunicação (interna) não estamos falando?,,1710,LATTES
1111,SCOLDSS - A Decision Support System for the Planning of Solid Waste Collection,,1711,LATTES
1829,Avaliação da qualidade da informação disponibilizada no Portal da Transparência do Governo Federal,,1712,LATTES
1294,Sistema SeRELeP para o reconhecimento de relações entre entidades mencionadas,,1713,LATTES
3979,DESENVOLVIMENTO DE MANIPULAÇÃO DE OBJETOS GEOGRÁFICOS DELIMITADORES DE ÁREA DE MUNICÍPIOS EM UMSISTEMA DE INFORMAÇÕES AMBIENTAL,,1714,LATTES
269,", Desenvolvimento de um Sistema Gráfico Interativo para Modelagem e Animação Facial",,1715,LATTES
3809,Desenvolvimento de Webgis para Separação de Escoamento e Estimativa de Recarga,,1716,LATTES
2577,Cobrança pelo uso da água no Brasil: uma revisão metodológica,,1717,LATTES
3660,Simulação Baseada em System Dynamics para Avaliação de Cenários sobre Geração e Disposição de Resíduos Eletrônicos em uma Instituição de Ensino Superior,,1718,LATTES
3117,Um Estudo Empírico sobre o Impacto Macroeconômico do Programa Bolsa Família,,1719,LATTES
721,Desenvolvimento de interfaces e aplicações web,,1720,LATTES
3819,DETERMINAÇÃO DA DESCARGA DE SEDIMENTOS EM UM TRECHO DO RIO CAÍ,,1721,LATTES
2475,Diagnóstico do Comportamento dos Aprendizes na Educação a distância com base no estilo de aprendizagem,,1722,LATTES
3976,PLANEJAMENTO AMBIENTAL REGIONAL: UTILIZAÇÃO DA MATRIZ FOFA COMO FERRAMENTA DE APOIO A DECISÃO E DESENVOLVIMENTO SUSTENTÁVEL,,1723,LATTES
2541,Content-Based Image Retrieval.,,1724,LATTES
2542,Subdocuments,,1725,LATTES
3385,Importance of Innovation for European SMEs: Perception of Experts,,1726,LATTES
3634,Crowdfunding: Mais do Que uma,,1727,LATTES
2547,O padrão brasileiro de assinatura digital e uma análise sobre interoperabilidade: A assinatura digital no Processo Judicial Eletrônico,,1728,LATTES
975,Comparação entre Abordagens de Paralelização para o Problema do Jogo da Vida,,1729,LATTES
810,Mobilidade no Monitoramento de Subestações Elétricas por meio de Serviços Web,,1730,LATTES
1302,ONIAQUIS - Uma Ontologia para a Interpretação de Análise Química de Solo,,1731,LATTES
538,SIRSWeb - Sistema de Informações sobre Resíduos Sólidos via Web,,1732,LATTES
354,Configuração de Documentos Versionados,,1733,LATTES
3933,A data distribution model for RDF,,1734,LATTES
693,Proposta de um Sistema de Informação como Instrumento de Gerenciamento de Resíduos Sólidos,,1735,LATTES
2524,A Semantic Model for Movement Data Warehouses,,1736,LATTES
