id,ano,cidade,uf,data_inicio,data_fim,local,tema,veiculo,id_tipo_veiculo
1642,2009,,,,,,,"Comunicação organizacional: histórico, fundamentos e processos",3
1643,1999,,,,,,,"Comunicação, marketing e cultura: sentidos da administração, do trabalho e do consumo",3
1644,2006,,,,,,,Comunicación Local: da pesquisaá produción,2
1645,2010,,,,,,,CONBAP 2010 - Congresso Brasileiro de Agricultura de Precisão,2
1646,2008,,,,,,,"Conceptual Modeling - ER 2008 Workshops, LNCS vol. 5232",2
1647,2012,,,,,,,Concurrency and Computation,1
1648,2016,,,,,,,Concurrency and Computation,1
1649,2013,,,,,,,Concurrency and Computation,1
1650,2011,,,,,,,Concurrency and Computation,1
1651,2020,,,,,,,CONCURRENCY AND COMPUTATION-PRACTICE &amp; EXPERIENCE,1
1652,2019,,,,,,,CONCURRENT ENGINEERING-RESEARCH AND APPLICATIONS,1
1653,2020,,,,,,,CONCURRENY AND COMPUTATION (ONLINE),1
1654,2016,,,,,,,Concurso Integrado de Desenvolvimento de Soluções de Tecnologia e Objetos de Aprendizagem para a Educação ? Apps.Edu - CBIE/2016,2
1655,2005,,,,,,,Conexão (Caxias do Sul),1
1656,2009,,,,,,,Conference on Business Intelligence Systems (MiproBIS),2
1657,2007,,,,,,,Conferëncia Ibérica de Sistemas e Tecnologias da Informação,2
1658,2015,,,,,,,Conferência Ibero Americana Computação Aplicada,2
1659,2011,,,,,,,Conferência Ibero-Americana WWW/Internet 2011,2
1660,2016,,,,,,,Conferência Latino Americana de Informática - CLEI 2016,2
1661,2006,,,,,,,Conferência Latinoamericana de informática,2
1662,2011,,,,,,,CONFIBERCOM - 1º Congresso Mundial de Comunicação Ibero-Americana,2
1663,2010,,,,,,,CONGED - Congresso de Tecnologia para Gestão de Dados e Metadados da Cone Sul,2
1664,2002,,,,,,,Congresso Brasileiro de Automática - XIV CBA,2
1665,2004,,,,,,,Congresso Brasileiro de Computação,2
1666,2010,,,,,,,Congresso Brasileiro de Ergonomia (Abergo),2
1667,2010,,,,,,,Congresso Brasileiro de Ergonomia (Abergo),2
1668,2010,,,,,,,Congresso Nacional de Excelência em Gestão,2
1669,2012,,,,,,,Congresso Nacional de Excelência em Gestão,2
1670,2012,,,,,,,Congresso Sul Brasileiro de Computação,2
1671,2013,,,,,,,consolidação da Comunicação Organizacional e das Relações Públicas no Brasil.,3
1672,2014,,,,,,,CONTECSI,2
1673,2005,,,,,,,Controle &amp; Automação (Impresso),1
1674,2006,,,,,,,Controle &amp; Automação (Impresso),1
1675,2008,,,,,,,CONTROLE &amp; AUTOMAÇÃO (IMPRESSO),1
1676,2005,,,,,,,Controle &amp; Automação (Impresso),1
1677,2005,,,,,,,Controle &amp; Automação (Impresso),1
1678,2004,,,,,,,Controle &amp; Automação (Impresso),1
1679,2014,,,,,,,Cooperativismo e Economia Solidária: mapeamento de experiências,3
1680,2014,,,,,,,CRCITE 2014,2
1681,2012,,,,,,,CRETE 2012 - 3rd International Conference on Industrial and Hazardous Waste Management,2
1682,2012,,,,,,,CRETE 2012 - 3rd International Conference on Industrial and Hazardous Waste Management,2
1683,2007,,,,,,,Criação de uma Biblioteca Digital Multimídia Odontológica,3
1684,2000,,,,,,,CRICTE 2000,2
1685,2000,,,,,,,CRICTE 2000,2
1686,2000,,,,,,,CRICTE 2000,2
1687,2001,,,,,,,CRICTE 2001,2
1688,2001,,,,,,,CRICTE 2001 - Resumos [CD Room],2
1689,2001,,,,,,,CRICTE 2001 - Resumos [CD-Room],2
1690,2001,,,,,,,CRICTE 2001 - Resumos [CD-Room],2
1691,2001,,,,,,,CRICTE 2001 - Resumos [cd-Room],2
1692,2007,,,,,,,CRICTE 2007 - XXII CONGRESSO REGIONAL DE INICIAÇÃO CIENTÍFICA E TECNOLÓGICA EM ENGENHARIA E VII FEIRA DE PROTÓTIPOS,2
1693,2007,,,,,,,CRICTE 2007 - XXII CONGRESSO REGIONAL DE INICIAÇÃO CIENTÍFICA E TECNOLÓGICA EM ENGENHARIA E VII FEIRA DE PROTÓTIPOS,2
1694,2007,,,,,,,CRICTE 2007 - XXII CONGRESSO REGIONAL DE INICIAÇÃO CIENTÍFICA E TECNOLÓGICA EM ENGENHARIA E VII FEIRA DE PROTÓTIPOS,2
1695,2013,,,,,,,CRICTE 2013,2
1696,2013,,,,,,,CRICTE 2013,2
1697,2014,,,,,,,CRICTE 2014,2
1698,2014,,,,,,,CRICTE 2014,2
1699,2016,,,,,,,CSBC - WEI'2016 - XXIV Workshop sobre Educação em Computação,2
1700,2002,,,,,,,CSREA Press,2
1701,2002,,,,,,,CSREA Press,2
1702,2014,,,,,,,Cultura e Interação,3
1703,1990,,,,,,,Cursão - Testes 2,3
1704,2005,,,,,,,Data &amp; Knowledge Engineering,1
1705,2015,,,,,,,Data &amp; Knowledge Engineering,1
1706,2017,,,,,,,DATA 2017,2
1707,2016,,,,,,,Data science,2
1708,2007,,,,,,,Database and Expert Systems Applications,2
1709,2015,,,,,,,DaWaK,2
1710,2015,,,,,,,De qual comunicação estamos falando?,3
1711,2007,,,,,,,Decision Support for Global Enterprises,3
1712,2012,,,,,,,Democracia Digital e Governo Eletrônico,1
1713,2008,,,,,,,Desafios na avaliação conjunta do reconhecimento de entidades mencionadas: Actas do Encontro do Segundo HAREM. : Linguateca,3
1714,2020,,,,,,,DESENVOLVIMENTO DE MANIPULAÇÃO DE OBJETOS GEOGRÁFICOS DELIMITADORES DE ÁREA DE MUNICÍPIOS EM UM SISTEMA DE INFORMAÇÕES AMBIENTAL,3
1715,1993,,,,,,,Desenvolvimento de um Sistema Gráfico Interativo para Modelagem e Animação Facial,2
1716,2019,,,,,,,Desenvolvimento de Webgis para Separação de Escoamento e Estimativa de Recarga,2
1717,2015,,,,,,,Desenvolvimento e Meio Ambiente (UFPR),1
1718,2019,,,,,,,DESENVOLVIMENTO EM QUESTÃO,1
1719,2017,,,,,,,DESENVOLVIMENTO EM QUESTÃO,1
1720,2004,,,,,,,desenvolvimento em software livre,3
1721,2019,,,,,,,DETERMINAÇÃO DA DESCARGA DE SEDIMENTOS EM UM TRECHO DO RIO CAÍ,2
1722,2014,,,,,,,Diagnóstico do Comportamento dos Aprendizes na Educação a distância com base no estilo de aprendizagem,2
1723,2020,,,,,,,Diálogo Conceitual e Metodológico das Ciências Sociais Aplicadas com outras Áreas do Conhecimento 2,3
1724,2014,,,,,,,"Digital Libraries Applications: CBIR, Education, Social Networks, eScience/Simulation, and GIS. Synthesis Lectures on Information Concepts, Retrieval, and Services.",3
1725,2014,,,,,,,"Digital Library Technologies: Complex Objects, Annotation, Ontologies, Classification, Extraction, and Security.",3
1726,2018,,,,,,,Dimensión Empresarial,1
1727,2018,,,,,,,"Direito Eleitoral, Temas Relevantes",3
1728,2014,,,,,,,"DIREITO, GOVERNANÇA, E TECNOLOGIA: princípios, políticas e normas do Brasil e da Espanha",3
1729,2007,,,,,,,Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas,1
1730,2006,,,,,,,Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas,1
1731,2009,,,,,,,Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas,1
1732,2003,,,,,,,Disciplinarum Scientia. Série Ciências Sociais e Humanas (Cessou em 2002. Cont. 1981-1381 Disciplinarum Scientia. Série Ciências Humanas),1
1733,2000,,,,,,,Dissertação de Mestrado,2
1734,2020,,,,,,,DISTRIBUTED AND PARALLEL DATABASES (DORDRECHT. ONLINE),1
1735,2004,,,,,,,Documientos Libres del IX Congreso Internacional del CLAD,2
1736,2014,,,,,,,DOLAP 2014,2
1737,1995,,,,,,,DPC++: An Object Distributed Language,2
1738,2008,,,,,,,E-Compós (Brasília),1
1739,2005,,,,,,,E-Compós (Brasília),1
1740,2013,,,,,,,E-tech: Tecnologias para Competitividade Industrial,1
1741,2018,,,,,,,E-TIC 2018 ? I WORKSHOP EM SISTEMAS DE INFORMAÇÃO,2
1742,2014,,,,,,,EaD &amp; Tecnologias Digitais na Educação,1
1743,2014,,,,,,,EATI - V Encontro Anual de Tecnologia da Informação,2
1744,2011,,,,,,,ECCE 2011,2
1745,2016,,,,,,,ECOINFO 2016,2
1746,2001,,,,,,,Ecos Revista,1
1747,2013,,,,,,,EDBT '13 Proceedings of the Joint EDBT/ICDT 2013 Workshops,2
1748,2000,,,,,,,EDBT PhD Workshop,2
1749,2018,,,,,,,EDUCAÇÃO &amp; LINGUAGEM,1
1750,2003,,,,,,,Educação a Distância: Cartografias Pulsantes em Movimento,3
1751,2002,,,,,,,Educação Brasileira,1
1752,2019,,,,,,,"Educando en Redes Innovacio&amp;#769;n, estrategias y abordajes",3
1753,2009,,,,,,,Education and Technology for a Better World,2
1754,2019,,,,,,,EduTrail: Um modelo para acompanhamento ubíquo de grupos de aprendizes usando histórico dos contextos,2
1755,2007,,,,,,,EFITA/WCCA 2007 Proceedings,2
1756,2017,,,,,,,ELECTRIC POWER SYSTEMS RESEARCH,1
1757,2009,,,,,,,Electronic Communications of the EASST,1
1758,2011,,,,,,,Electronic Communications of the EASST,1
1759,2013,,,,,,,Electronic Notes in Theoretical Computer Science,1
1760,2010,,,,,,,Electronic Proceedings in Theoretical Computer Science,1
1761,2012,,,,,,,ELETRÔNICA DE POTÊNCIA (IMPRESSO),1
1762,2012,,,,,,,Eletrônica de Potência (Impresso),1
1763,2007,,,,,,,ELETRÔNICA DE POTÊNCIA (IMPRESSO),1
1764,2006,,,,,,,ELETRÔNICA DE POTÊNCIA (IMPRESSO),1
1765,2015,,,,,,,Eletrônica de Potência (Impresso),1
1766,2020,,,,,,,EM QUESTÃO,1
1767,2017,,,,,,,EM QUESTÃO,1
1768,2003,,,,,,,ENCOINFO/EIN 2003,2
1769,2012,,,,,,,Encontro Anual de Iniciação Científica XXI,2
1770,2018,,,,,,,Encontros Bibli (UFSC),1
1771,2007,,,,,,,ENEGEP,2
1772,2003,,,,,,,ENEGEP 2003 - Anais de Resumos,2
1773,2013,,,,,,,ENEGI,2
1774,2008,,,,,,,Energia e Alimentos XVI Seminário de Inicia Científica,2
1775,2019,,,,,,,Enfermagem Moderna: Bases de Rigor Técnico e Científico,3
1776,2011,,,,,,,Engenharia de Sedimentos - na busca de soluções para problemas de erosão e assoreamento,3
1777,2014,,,,,,,ENGENHARIA DE SOFTWARE MAGAZINE,1
1778,2014,,,,,,,"Engenharia Elétrica, Eletrônica, Telecomunicações e Computação",2
1779,2017,,,,,,,Engenharia Sanitaria e Ambiental,1
1780,2008,,,,,,,EngOpt 2008,2
1781,2017,,,,,,,Ensino de ciências : práticas e exercícios para a sala de aula,3
1782,2017,,,,,,,Entertainment Computing,1
1783,2013,,,,,,,Entertainment Computing ? ICEC 2013 - Lecture Notes in Computer Science,2
1784,2014,,,,,,,Environmental Earth Sciences (Print),1
1785,2016,,,,,,,Environmental Monitoring and Assessment (Dordrecht. Online),1
1786,2013,,,,,,,ER 2013,2
1787,2007,,,,,,,ERAD 2007 - VII Escola Regional de Alto Desmpenho,2
1788,2014,,,,,,,ERBD,2
1789,2014,,,,,,,ERBD,2
1790,2014,,,,,,,ERBD,2
1791,2014,,,,,,,ERBD,2
1792,2007,,,,,,,ERBD,2
1793,2015,,,,,,,ERBD,2
1794,2013,,,,,,,ERBD,2
1795,2005,,,,,,,ERBD 2005,2
1796,2005,,,,,,,ERBD 2005,2
1797,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1798,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1799,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1800,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1801,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1802,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1803,2006,,,,,,,ERBD 2006 - II Escola Regional de Banco de Dados,2
1804,2007,,,,,,,ERBD 2007 - III Escola Regional de Banco de Dados,2
1805,2007,,,,,,,ERBD 2007 - III Escola Regional de Banco de Dados,2
1806,2007,,,,,,,ERBD 2007 - III Escola Regional de Banco de Dados,2
1807,2007,,,,,,,ERBD 2007 - III Escola Regional de Banco de Dados,2
1808,2007,,,,,,,ERBD 2007 - III Escola Regional de Banco de Dados,2
1809,2007,,,,,,,ERBD 2007 Escola Regional de Banco de Dados,2
1810,2007,,,,,,,ERBD 2007 Escola Regional de Banco de Dados Caxias do Sul,2
1811,2008,,,,,,,ERBD 2008 - IV Escola Regional de Banco de Dados,2
1812,2008,,,,,,,ERBD 2008 - IV Escola Regional de Banco de Dados,2
1813,2008,,,,,,,ERBD 2008 - IV Escola Regional de Banco de Dados,2
1814,2008,,,,,,,ERBD 2008 - IV Escola Regional de Banco de Dados,2
1815,2014,,,,,,,ERBD 2014,2
1816,2014,,,,,,,ERBD 2014,2
1817,2015,,,,,,,ERBD 2015,2
1818,2015,,,,,,,ERBD 2015,2
1819,2017,,,,,,,ERBDPASSOFUNDO2017 - aNAIS,2
1820,2016,,,,,,,"Escola de Informática Teórica e Métodos Formais (2016 nov 22?23: Natal), Anais",2
1821,2011,,,,,,,Escola Paraibana de Informática,2
1822,2011,,,,,,,Escola Regional de Banco de Dado,2
1823,2016,,,,,,,Escola Regional de Banco de Dados,2
1824,2009,,,,,,,Escola Regional de Banco de Dados,2
1825,2010,,,,,,,Escola Regional de Banco de Dados,2
1826,2015,,,,,,,Escola Regional de Banco de Dados,2
1827,2017,,,,,,,Escola Regional de Banco de Dados,1
1828,2007,,,,,,,Escola Regional de Banco de Dados,2
1829,2014,,,,,,,Escola Regional de Banco de Dados,2
1830,2007,,,,,,,Escola Regional de Banco de Dados,2
1831,2011,,,,,,,Escola Regional de Banco de Dados,2
1832,2011,,,,,,,Escola Regional de Banco de Dados,2
1833,2013,,,,,,,Escola Regional de Banco de Dados,2
1834,2014,,,,,,,Escola Regional de Banco de Dados,2
1835,2011,,,,,,,Escola Regional de Banco de Dados - Trilha Aplicações/Experiências,2
1836,2017,,,,,,,ESCOLA REGIONAL DE BANCO DE DADOS (ERBD),1
1837,2018,,,,,,,Escola Regional de Banco de Dados (ERBD),2
1838,2010,,,,,,,Escola Regional de Banco de Dados (ERBD),2
1839,2010,,,,,,,Escola Regional de Banco de Dados (ERBD),2
1840,2006,,,,,,,"Escola Regional de Banco de Dados, 2.",2
1841,2016,,,,,,,Escola Regional de Computação Aplicada à Saúde (ERCAS 2016),2
1842,2016,,,,,,,Escola Regional de Computação Aplicada à Saúde (ERCAS 2016),2
1843,2009,,,,,,,Escola Regional de Redes de Computadores (ERRC'09),3
1844,2011,,,,,,,Escola Regional de Redes de Computadores (ERRC),2
1845,2013,,,,,,,Escritorios electrónicos para las literaturas: Nuevas herramientas digitales para la anotación colaborativa,3
1846,2019,,,,,,,Estimativa da descarga sólida de um trecho de rio usando o software HEC-RAS,2
1847,2018,,,,,,,Estimativa das perdas de solo para condição da parcela de Wischmeier,2
1848,2019,,,,,,,Estimativa de Geração de Resíduos do Setor Florestal no Rio Grande do Sul e Cálculo da Potencial Produção de Energia,2
1849,2019,,,,,,,Estratégias de ação para recuperação de um corpo hídrico localizado no município de Caxias do Sul/RS,2
1850,2019,,,,,,,Estudando o impacto da gamificação na aprendizagem e engajamento de alunos de acordo com os traços de personalidade e a orientação motivacional,2
1851,2019,,,,,,,"Estudo pluviométrico de uma sub-bacia pertencente a bacia hidrográfica dos rios turvo-santa rosa-santo cristo, RS/BR",2
1852,2020,,,,,,,Estudos Ambientais e Agronômicos: resultados para o Brasil,3
1853,2018,,,,,,,ESTUDOS DO CEPE,1
1854,2017,,,,,,,ESTUDOS DO CEPE,1
1855,2019,,,,,,,ESTUDOS DO CEPE,1
1856,2009,,,,,,,European Journal of Operational Research,1
1857,2016,,,,,,,Exacta (São Paulo. Impresso),1
1858,2014,,,,,,,Executive Summaries of 4th International Conference on Industrial and Hazardous Waste Management,2
1859,2014,,,,,,,Executive Summaries of 4th International Conference on Industrial and Hazardous Waste Management,2
1860,2014,,,,,,,Executive Summaries of 4th International Conference on Industrial and Hazardous Waste Management,2
1861,2014,,,,,,,Executive Summaries of 4th International Conference on Industrial and Hazardous Waste Management,2
1862,2019,,,,,,,EXPERT SYSTEMS WITH APPLICATIONS,1
1863,2004,,,,,,,Expert Systems with Applications,1
1864,2018,,,,,,,Exploração do uso de bases de conhecimento e processamento de linguagem natural em um simulador de casos clínicos,2
1865,2015,,,,,,,Explorando as possibilidades de integração entre Sistemas de Informação Geográfica e Sistemas de Recomendação,2
1866,2016,,,,,,,Exploring the New Era of Technology-Infused Education,3
1867,2012,,,,,,,Extração de informação semântica baseada em processamento de linguagem natural e ontologias,2
1868,2010,,,,,,,Faces da Cultura e da Comunicação Organizacional,3
1869,2018,,,,,,,Festival da matemática,2
1870,2011,,,,,,,Fisec - Estrategias,2
1871,2013,,,,,,,"Fisheries (Bethesda, Md.)",1
1872,2014,,,,,,,Fortuna Crítica da Intercom ? Baluartes,3
1873,2009,,,,,,,Fourth International Conference on Digital Information Management,2
1874,2012,,,,,,,Fourth International Symposium on energy from Biomass and Waste,2
1875,2019,,,,,,,Fóz do Iguaçu,2
1876,2011,,,,,,,Framework para Desenvolvimento de Jogos Inteligentes.,2
1877,2012,,,,,,,FSG-ANNBack: Proposal of an Environment to Insert Artificial Neural Networks to Game Development Using Software Reuse,2
1878,2017,,,,,,,Future Generation Computer Systems,1
1879,2019,,,,,,,Future Generation Computer Systems,1
1880,2020,,,,,,,Future Generation Computer Systems,1
1881,2019,,,,,,,Future Generation Computer Systems,1
1882,2019,,,,,,,Future Generation Computer Systems,1
1883,2020,,,,,,,Future Generation Computer Systems,1
1884,2020,,,,,,,Future Generation Computer Systems,1
1885,2017,,,,,,,Future Generation Computer Systems,1
1886,2013,,,,,,,Future Generation Computer Systems,1
1887,2015,,,,,,,Future Generation Computer Systems,1
1888,2016,,,,,,,Future Generation Computer Systems,1
