evento journal,cluster id,confidence
proceedings of the network operations and management symposium,348,0.49453108255427447
proceedings of the network operations and management symposium,348,0.49453108255427447
proceedings of the nineteenth international conference on software engineering and knowledge engineering,329,0.35540641986970245
"proceedings of the pan 2010 lab on uncovering plagiarism, authorship, and social software misuse",1601,1.0
proceedings of the prodpm19,331,0.22399158654579931
"proceedings of the role of digital libraries in a time of global change, and 12th international conference on asia-pacific digital libraries",1602,1.0
proceedings of the russian supercomputing days 2016,1603,1.0
proceedings of the saint 2008,331,0.20726459109786843
proceedings of the sbbd companion,1604,1.0
proceedings of the sc11,331,0.308534175003605
proceedings of the second international workshop on evolution and change in data management,1605,1.0
proceedings of the second workshop on evaluation of human language technologies for iberian languages (ibereval),1606,1.0
proceedings of the seventh ieee escience conference,1607,1.0
"proceedings of the symposium on knowledge discovery, mining and learning (kdmile)",1608,1.0
proceedings of the tehth international workshop on active learning in engineering education - ale 2011,1609,1.0
proceedings of the tenth international conference on internet and web applications and services,1610,1.0
proceedings of the the 12th international conference on information integration and web-based applications amp services (iiwas2010),331,0.2668284422860505
proceedings of the the 1st international workshop on scalable workflow enactment engines and technologies (sweet12),1611,1.0
proceedings of the third international provenance and annotation workshop (ipaw2010),338,0.3731756312829948
proceedings of the third international workshop on resource discovery (red) (joint event iiwas2010),1612,1.0
proceedings of the third workshop on very large digital libraries vldl2010,1613,1.0
proceedings of the thirtieth international florida artificial intelligence research society conference,1614,1.0
proceedings of the twentieth international conference on software engineering amp knowledge engineering (seke2008),329,0.36038934284658153
proceedings of the twentieth international conference on software engineering and knowledge engineering,329,0.3889105430035108
proceedings of the twentieth international conference on software engineering and knowledge engineering,329,0.3889105430035108
proceedings of the viii international conference on network and service management,1615,1.0
proceedings of the vldb endowment,331,0.18658929003026858
proceedings of the vldb endowment,331,0.18658929003026858
proceedings of the webmedia 2005,331,0.18302487337012585
proceedings of the webmedia 2006,331,0.182418786872804
proceedings of the webmedia 2007,331,0.18315680406498558
proceedings of the workshop fapesp tidia,1616,1.0
proceedings of the workshop on big social data and urban computing co-located with 44th international conference on very large data bases (vldb 2018),1617,1.0
proceedings of the workshop on thesis and dissertations in databases of the xxxii brazilian symposium on databases,349,0.4715945723130167
proceedings of the workshop on thesis and dissertations in databases of the xxxiii brazilian symposium on databases,349,0.4715945723130167
proceedings of the workshop on workflows in support of large-scale science (works 2011),350,0.476229673839216
proceedings of the workshop on workflows in support of large-scale science (works 2016),350,0.476229673839216
proceedings of the x-meeting 2015 - 11th international conference of th ab3c brazilian symposium of bioinformatics,351,0.49453108255427447
proceedings of the x-meeting 2015 - 11th international conference of th ab3c brazilian symposium of bioinformatics,351,0.49453108255427447
proceedings of the xi brazilian symposium on geoinformatics,342,0.36959950431684474
proceedings of the xi brazilian symposium on geoinformatics,342,0.36959950431684474
proceedings of the xiii international conference on information integration and web-based applications amp services (iiwas2011),331,0.2661160383848342
proceedings of the xix ieee international conference on information reuse and integration for data science (iri 2018),1618,1.0
proceedings of the xv brazilian symposium on information systems - sbsiampapos19,1619,1.0
proceedings of the xv brazilian symposium on multimedia and the web - webmedia 09,334,0.3141552924254182
proceedings of the xvi brazilian symposium on human factors in computing systems - ihc 2017,332,0.3854909419098045
proceedings of the xxiii european conference on advances in databases and information systems,1620,1.0
proceedings of venice 2008 - second international symposium on energy from biomass and waste,1621,1.0
proceedings of xi international conference on engineering and computer/technology education,1622,1.0
proceedings of xiii internacional conference on www/internet,1623,1.0
proceedings of xix brazilian symposium on geoinformatics,342,0.3946118152034349
proceedings of xix geoinfo,1624,1.0
proceedings of xml: aplicacoes e tecnologias associadas,1625,1.0
proceedings on xix brazilian symposium on geoinformatics,342,0.38088139714558256
proceedings on xix brazilian symposium on geoinformatics,342,0.38088139714558256
proceedings workshop on ontologies and metamodeling software and data engineering (womsde),1626,1.0
proceedingsof the viii international congress of knowledge and innovation (ciki),1627,1.0
producao (sao paulo. impresso),354,0.4945310950279236
producao (sao paulo. impresso),354,0.4945310950279236
programa alfa ii,355,0.4133327831849778
programa alfa ii - rede jean mermoz - projeto de formacao de investigadores,355,0.4509448049441762
programa alfa ii - rede jean mermoz - projeto de formacao de investigadores.,355,0.4507327631597827
programa do xxxi congresso brasileiro de ciencias da comunicacao,1628,1.0
programa oficial - resumo de trabalhos,1629,1.0
proposta de uso de ontologias e pln para recuperacao de perguntas e geracao de respostas curtas no health simulator,1630,1.0
qualidade das aguas subterraneas de diferentes aquiferos associados a formacao serra geral na regiao nordeste do estado do rio grande do sul,1631,1.0
quimica nova (online),1632,1.0
rbc. revista brasileira de cartografia (online),356,0.4945310950279236
rbc. revista brasileira de cartografia (online),356,0.4945310950279236
rea ufsm,1633,1.0
rea. revista eletronica de administracao (franca. online),357,0.4945310950279236
rea. revista eletronica de administracao (franca. online),357,0.4945310950279236
read. revista eletronica de administracao,1634,1.0
"recent advances on fuzzy systems,",1635,1.0
recuperacao de dados por interpolacao para algoritmos on-line de descoberta de padroes flock,1636,1.0
redes de computadores amp arquiteturas tecnologias avancadas,1637,1.0
redes sociais em projeto de inclusao digital.,1638,1.0
rei2014,358,0.49453108255427447
rei2014,358,0.49453108255427447
rei2014,358,0.49453108255427447
reic. revista eletronica de iniciacao cientifica,1639,1.0
relacoes publicas e comunicacao organizacional: campos academicos e aplicados de multiplas perspectivas,1640,1.0
relacoes publicas: quem sabe faz e explica,1641,1.0
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
renote. revista novas tecnologias na educacao,359,0.49453108255427447
research colloquium,1642,1.0
resfq,1643,1.0
resi : revista eletronica de sistemas de informacao,1644,1.0
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar interdisciplinar sobre o fenomeno,360,0.49453108255427447
residuos de servicos de saude: um olhar sobre o fenomeno,1645,1.0
"responsabilidade social universitaria: estudo de caso da universidade de caxias do sul, rs",1646,1.0
resumen trabajos tecnicos,361,0.49453108255427447
resumen trabajos tecnicos,361,0.49453108255427447
resumen trabajos tecnicos,361,0.49453108255427447
resumenes del primer congreso en ecohidrologia para america latina y el caribe,362,0.49453108255427447
resumenes del primer congreso en ecohidrologia para america latina y el caribe,362,0.49453108255427447
resumenes del primer congreso en ecohidrologia para america latina y el caribe,362,0.49453108255427447
resumenes del primer congreso en ecohidrologia para america latina y el caribe,362,0.49453108255427447
resumenes presentados - slap 2002,1647,1.0
resumo dos trabalhos,363,0.46829330215863074
resumo dos trabalhos / 2018,363,0.48124628240699474
resumo dos trabalhos / 2018,363,0.48124628240699474
resumo dos trabalhos tecnicos,1648,1.0
resumo dos trabalhos/2018,1649,1.0
"resumos 2015, encontro de pos-graduacao",1650,1.0
resumos do ii congresso brasileiro de fisiologia vegetal,364,0.4945310950279236
resumos do ii congresso brasileiro de fisiologia vegetal,364,0.4945310950279236
resumos do xv salao de iniciacao cientifica e da xii feira de iniciacao cientifica,365,0.4315960109233856
resumos do xvi salao de iniciacao cientifica e da xiii feira de iniciacao cientifica,365,0.4315960109233856
resumos dos trabajos tecnicos orales y afiches,1651,1.0
resumos dos trabalhos,366,0.4512983847513482
resumos dos trabalhos,366,0.4512983847513482
resumos dos trabalhos,366,0.4512983847513482
resumos dos trabalhos,366,0.4512983847513482
resumos dos trabalhos,366,0.4512983847513482
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2017,366,0.3481688679205619
resumos dos trabalhos / 2018,366,0.3369910842883378
resumos dos trabalhos / 2018,366,0.3369910842883378
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos dos trabalhos do xxi encontro de jovens pesquisadores,366,0.3914866098261106
resumos publicados em anais de congressos,1652,1.0
retec. revista de tecnologias (ourinhos),1653,1.0
"reuniao anual da sbpc, 53 cd-rom",367,0.49453108255427447
"reuniao anual da sbpc, 53 cd-rom",367,0.49453108255427447
"reuniao anual da sbpc, 53 cd-rom",367,0.49453108255427447
reuniao anual da spbc. p. 1-1.,1654,1.0
"revint - revista interdisciplinar de ensino, pesquisa e extensao",1655,1.0
revista aidis de ingenieria y ciencias ambientales,368,0.49453108255427447
revista aidis de ingenieria y ciencias ambientales,368,0.49453108255427447
revista aidis de ingenieria y ciencias ambientales,368,0.49453108255427447
revista ambiente amp agua,369,0.4945310950279236
revista ambiente amp agua,369,0.4945310950279236
revista ambiente e agua,1656,1.0
revista brasileira de administracao cientifica,1657,1.0
revista brasileira de agroinformatica,1658,1.0
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de computacao aplicada,370,0.49453108255427447
revista brasileira de ecoturismo,371,0.49453108255427447
revista brasileira de ecoturismo,371,0.49453108255427447
revista brasileira de informacao na educacao,372,0.3571507988012488
revista brasileira de informatica na educacao,372,0.44494662464186385
revista brasileira de informatica na educacao,372,0.44494662464186385
revista brasileira de informatica na educacao,372,0.44494662464186385
revista coming - communications and innovations gazette,373,0.4945310950279236
revista coming - communications and innovations gazette,373,0.4945310950279236
revista da abeno,1659,1.0
revista da universidade vale do rio verde,374,0.49453108255427447
revista da universidade vale do rio verde,374,0.49453108255427447
revista da universidade vale do rio verde,374,0.49453108255427447
revista da universidade vale do rio verde,374,0.49453108255427447
revista da universidade vale do rio verde,374,0.49453108255427447
revista da universidade vale do rio verde,374,0.49453108255427447
revista de administracao da ufsm,375,0.49453108255427447
revista de administracao da ufsm,375,0.49453108255427447
revista de administracao da ufsm,375,0.49453108255427447
revista de biologia e ciencias da terra,1660,1.0
revista de comunicacao e linguagens,1661,1.0
revista de gestao ambiental e sustentabilidade,1662,1.0
revista de gestao da tecnologia e sistemas de informacao (online),1663,1.0
revista de gestao e avaliacao educacional,1664,1.0
revista de gestao e organizacoes cooperativas,1665,1.0
revista de informatica aplicada,377,0.36370122753608236
revista de informatica aplicada,377,0.36370122753608236
revista de informatica aplicada,377,0.36370122753608236
revista de informatica aplicada,377,0.36370122753608236
revista de informatica aplicada,377,0.36370122753608236
revista de informatica teorica e aplicada,377,0.32677022437992254
revista de informatica teorica e aplicada: rita,377,0.3353270867858299
revista de informatica teorica e aplicada: rita,377,0.3353270867858299
revista de informatica teorica e aplicada: rita,377,0.3353270867858299
revista de sistemas de informacao da fsma,376,0.49453108255427447
revista de sistemas de informacao da fsma,376,0.49453108255427447
revista de sistemas de informacao da fsma,376,0.49453108255427447
revista digital,1666,1.0
revista digital de biblioteconomia e ciencia da informacao,1667,1.0
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do ccei,379,0.49453108255427447
revista do hospital de clinicas de porto alegre,1668,1.0
revista do ist,1669,1.0
revista edapeci: educacao a distancia e praticas educativas comunicacionais e interculturais,1670,1.0
revista eletronica argentina-brasil de tecnologias da informacao e da comunicacao,380,0.4945310950279236
revista eletronica argentina-brasil de tecnologias da informacao e da comunicacao,380,0.4945310950279236
revista eletronica de engenharia de producao: producao em foco,1671,1.0
revista eletronica de iniciacao cientifica,381,0.49453108255427447
revista eletronica de iniciacao cientifica,381,0.49453108255427447
revista eletronica de iniciacao cientifica,381,0.49453108255427447
revista eletronica de potencia,1672,1.0
revista eletronica engenharia viva,1673,1.0
revista eletronica sistemas amp gestao,1674,1.0
revista famecos,382,0.4945310950279236
revista famecos,382,0.4945310950279236
revista famecos (online),1675,1.0
"revista geintec: gestao, inovacao e tecnologias",1676,1.0
revista gestao e sustentabilidade ambiental,383,0.49453108255427447
revista gestao e sustentabilidade ambiental,383,0.49453108255427447
revista gestao e tecnologia,1677,1.0
revista hifen,384,0.4945310950279236
revista hifen,384,0.4945310950279236
revista ibero-americana de ciencia da informacao,378,0.49453108255427447
revista ibero-americana de ciencia da informacao,378,0.49453108255427447
revista ibero-americana de ciencias ambientais,1678,1.0
revista ieee america latina,385,0.49453108255427447
revista ieee america latina,385,0.49453108255427447
revista ieee america latina,385,0.49453108255427447
revista ieee america latina,385,0.49453108255427447
revista ingepro,1679,1.0
revista interamericana de bibliotecologia,1680,1.0
revista interdisciplinar de ciencia aplicada,386,0.4945310950279236
revista interdisciplinar de ciencia aplicada,386,0.4945310950279236
revista internacional de relaciones publicas,387,0.49453108255427447
revista internacional de relaciones publicas,387,0.49453108255427447
revista internacional de relaciones publicas,387,0.49453108255427447
revista junior de iniciacao cientifica em ciencias exatas e engenharia,1681,1.0
revista latino-americana de enfermagem,1682,1.0
revista latinoamericana de ciencias de la comunicacion,388,0.49453108255427447
revista latinoamericana de ciencias de la comunicacion,388,0.49453108255427447
revista latinoamericana de ciencias de la comunicacion,388,0.49453108255427447
revista latinoamericana de tecnologia educativa,1683,1.0
revista limpeza publica,389,0.4945310950279236
revista limpeza publica,389,0.4945310950279236
revista mediaampjornalimso,1684,1.0
revista novas tecnologias na educacao (issn 1679-1916),1685,1.0
revista pedagogia ufmt,1686,1.0
revista producao online,390,0.49453108255427447
revista producao online,390,0.49453108255427447
revista producao online,390,0.49453108255427447
revista tecnologia da informacao,1687,1.0
revista unifamma,1688,1.0
rnti. revista negocios e tecnologia da informacao (online),1689,1.0
rodac um sistema de recomendacao de material academico baseado em conhecimento,1690,1.0
rosa dos ventos,1691,1.0
s amp g. sistemas amp gestao,391,0.49453108255427447
s amp g. sistemas amp gestao,391,0.49453108255427447
s amp g. sistemas amp gestao,391,0.49453108255427447
s amp g. sistemas amp gestao,391,0.49453108255427447
sabi - congreso de bioingenieria y jornadas de ingenieria clinica,1692,1.0
salao do conhecimento unijui 2016,392,0.4945310950279236
salao do conhecimento unijui 2016,392,0.4945310950279236
sanais do seminario interno de avaliacao da iniciacao cientifica da pucrs 2017,1693,1.0
saneamento ambiental,1694,1.0
saude ambiental - conhecimentos fundamentais a atuacao em saude,393,0.4945310950279236
saude ambiental - conhecimentos fundamentais a atuacao em saude,393,0.4945310950279236
sbbd proceedings,1695,1.0
sbc proceedings of sbgames 2019,1696,1.0
sbcas - simposio brasileiro de computacao aplicada a saude,1697,1.0
sbcup - simposio brasileiro de computacao ubiqua e pervasiva,1698,1.0
sbgames,1699,1.0
sbgames 2015,1700,1.0
sbia-iberamia,1701,1.0
sbiagro - 6o congresso brasileiro de agroinformatica,394,0.4790131874517898
sbiagro - 6o congresso brasileiro de agroinformatica,394,0.4790131874517898
sbiagro - 7o congresso brasileiro de agroinformatica,394,0.46394432080749826
sbiagro 2011 - viii congresso brasileiro de agroinformatica,1702,1.0
sbie,1703,1.0
sci2000/isas2000 proceedings,1704,1.0
science of the total environment,1705,1.0
scientia (unisinos),1706,1.0
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia cum industria,395,0.49453108255427447
scientia plena,1707,1.0
scomil: uma ferramenta livre para criacao de conteudo multimidia baseada nos padroes scorm e smil,1708,1.0
sem_dados,396,0.49453108255427447
sem_dados,396,0.49453108255427447
sem_dados,396,0.49453108255427447
sem_dados,396,0.49453108255427447
semana academica do cpgcc,1709,1.0
semana de extensao,397,0.4945310950279236
semana de extensao,397,0.4945310950279236
seminario de informatica,398,0.48063429981942096
seminario de informatica,398,0.48063429981942096
seminario de informatica - seminfo,398,0.4670997893185136
seminario de iniciacao cientifica - ciencias exatas e da terra,1710,1.0
"seminario de iniciacao cientifica e seminario integrado de ensino, pesquisa e extensao",1711,1.0
seminario de interacao mediada por computador smic,1712,1.0
seminario de pesquisa em ontologia no brasil,1713,1.0
seminario de pos-graduacao - anais,1714,1.0
seminario em tecnologia da informacao inteligente,1715,1.0
sensors,1716,1.0
sepoc 2013,399,0.4945310950279236
sepoc 2013,399,0.4945310950279236
sepoc 2015,400,0.49453108255427447
sepoc 2015,400,0.49453108255427447
sepoc 2015,400,0.49453108255427447
sepoc 2015,400,0.49453108255427447
sepoc 2017,1717,1.0
sepoc 2018,401,0.49453108255427447
sepoc 2018,401,0.49453108255427447
sepoc 2018,401,0.49453108255427447
sepoc 2018,401,0.49453108255427447
serbian journal of management,1718,1.0
service-oriented computing - icsoc 2013 workshops,1719,1.0
sessao de demos do sbbd 2004,1720,1.0
sessao de demos do simposio brasileiro de bancos de dados (sbbd),1721,1.0
sessao de demos do xxiv simposio brasileiro de banco de dados,1722,1.0
"sessao de demos, xxiii simposio brasileiro de banco de dados",1723,1.0
sessao de posteres,402,0.4525402633892469
sessao de posteres,402,0.4525402633892469
sessao de posteres,402,0.4525402633892469
sessao de posteres do simposio brasileiro de banco de dados,402,0.4525402633892469
sessao de posteres do simposio brasileiro de banco de dados,402,0.4525402633892469
sessao de posteres do simposio brasileiro de banco de dados,402,0.4525402633892469
sessao de posteres do xix simposio brasileiro de informatica na educacao,1724,1.0
sessao de posters do xxi simposio brasileiro de bancos de dados (sbbd),1725,1.0
sessao de resumos do v encontro caxiense para o desenvolvimento da agricultura organica e sustentavel,1726,1.0
"sibgrapi - conference on graphics, patterns and images",1727,1.0
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigmod record,403,0.49453108255427447
sigradi 2013,1728,1.0
sigspatial special,1729,1.0
simposio argentino de ingenieria de software (asse2002),1730,1.0
simposio brasileiro de banco de dados,404,0.4758877761536583
simposio brasileiro de banco de dados,404,0.4758877761536583
simposio brasileiro de banco de dados,404,0.4758877761536583
simposio brasileiro de banco de dados (sbbd),404,0.4042868484757204
"simposio brasileiro de banco de dados, 20",404,0.43048832128563663
"simposio brasileiro de banco de dados, 23.",404,0.42408033815667
simposio brasileiro de bancos de dados,404,0.39209510570592254
simposio brasileiro de engenharia ambiental,1731,1.0
simposio brasileiro de engenharia de software (sbes),1732,1.0
simposio brasileiro de geoinformatica - geoinfo,405,0.3495978126369893
simposio brasileiro de geoinformatica (geoinfo),405,0.39277100840118107
simposio brasileiro de geoinformatica (geoinfo),405,0.39277100840118107
"simposio brasileiro de geoinformatica, 8.",405,0.3425080833641856
simposio brasileiro de informatica na educacao - workshop web semantica na educacao,406,0.3314642830591682
simposio brasileiro de informatica na educacao (sbie),406,0.44921953458368435
simposio brasileiro de informatica na educacao (sbie),406,0.44921953458368435
simposio brasileiro de informatica na educacao (sbie),406,0.44921953458368435
simposio brasileiro de informatica na educacao (sbie),406,0.44921953458368435
simposio brasileiro de sensoriamento remoto,1733,1.0
simposio brasileiro de sistemas de informacao,407,0.4834081726414601
simposio brasileiro de sistemas de informacao,407,0.4834081726414601
simposio brasileiro de sistemas de informacao - sbsi,407,0.4202907806242768
simposio brasileiro de sistemas de informacao -sbsi 2004,407,0.4440334810250941
simposio brasileiro de sistemas de informacao sbsi,407,0.4621029058442362
simposio brasileiro de sistemas de informacao sbsi,407,0.4621029058442362
simposio brasileiro de sistemas de informacao-sbsi 2004,407,0.4386278262218357
simposio brasileiro de sistemas multimidia e web,408,0.4785319698766425
simposio brasileiro de sistemas multimidia e web (webmedia),408,0.4785319698766425
simposio de ciencia e tecnologia - resumos dos trabalhos,1734,1.0
simposio internacional de iniciacao cientifica da usp xx,1735,1.0
simposio internazionale di ingegneria sanitaria ambientale - proceedings,409,0.49453108255427447
simposio internazionale di ingegneria sanitaria ambientale - proceedings,409,0.49453108255427447
simposio internazionale di ingegneria sanitaria ambientale - proceedings,409,0.49453108255427447
simposio latinoamericano de ingenieria de software - clei,1736,1.0
sims,1737,1.0
sinonymy for query expansion in information search,1738,1.0
sistemas de recomendacao,1739,1.0
sistematizacao de uma agenda para questoes socioambientais,1740,1.0
smctsm - icsmv - proceedings,1741,1.0
societes (paris),1742,1.0
software engineering notes,1743,1.0
"special topics in multimedia, iot and web technologies",1744,1.0
sports analytics: mudando o jogo,1745,1.0
stil - symposium in information and human language technology,1746,1.0
stil 2015,1747,1.0
structured learning: inferring graphs from structured and unstructured inputs (slg 2013),1748,1.0
sulcomp 2008 - congresso sul brasileiro de computacao,1749,1.0
sustainable business international journal,1750,1.0
sustainable water resources management,1751,1.0
sustentabilidade e responsabilidade social em foco,1752,1.0
sustentabilidade em debate,1753,1.0
symposium proceedings - 14th international waste management and landfill symposium,410,0.487705222955388
symposium proceedings - 14th international waste management and landfill symposium,410,0.487705222955388
symposium proceedings - 14th international waste management and landfill symposium - cd-rom,410,0.4911067080954288
symposium proceedings - 14th international waste management and landfill symposium - cd-rom,410,0.4911067080954288
symposium proceedings - 14th international waste management and landfill symposium - cd-rom,410,0.4911067080954288
symposium proceedings - 14th international waste management and landfill symposium - cd-rom,410,0.4911067080954288
tecnologias limpas: oportunidades de negocios e de trabalho,1754,1.0
telematics and informatics,1755,1.0
teorias e metodos de pesquisa:: entre a tradicao e a inovacao,1756,1.0
the 13th edition of the international conference on the computational processing of portuguese (propor 2018),1757,1.0
the 14th international conference on software engineering research and practice,1758,1.0
the 17th international conference on internet computing and internet of things,1759,1.0
"the 2011 world congress in computer science, computer engineering, and applied computing (worldcomp11)",1760,1.0
"the 2012 world congress in computer science, computer engineering, and applied computing (worldcomp12)",1761,1.0
the 2014 proceedings of iwa world water congress amp exhibition,411,0.45259830355644226
the 2014 proceedings of wa world water congress amp exhibition,411,0.45259830355644226
the 26th international conference on software engineering amp knowledge engineering (seke 2014),1762,1.0
the eleventh international conference on software engineering advances,1763,1.0
the ieee international conference on information reuse and integration,1764,1.0
the journal of solid waste technology and management,1765,1.0
the journal of systems and software,412,0.49453108255427447
the journal of systems and software,412,0.49453108255427447
the logic as base in the development and application of new technologies,1766,1.0
the ournal of solid waste technology and management,1767,1.0
the tenth international conference on information integration and web-based applications services (iiwas),1768,1.0
the vldb journal,1769,1.0
theoretical computer science,1770,1.0
topicos em administracao,1771,1.0
topicos em gestao economica,1772,1.0
topicos em sistemas interativos e colaborativos,1773,1.0
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
